id,code,name,amount,State
,332710,Machine Shops,371506.34,CO
,335932,Noncurrent-Carrying Wiring Device Manufacturing,364863.52,CO
,324121,Asphalt Paving Mixture and Block Manufacturing,364010.0,CO
,336212,Truck Trailer Manufacturing,360627.35,CO
,621330,Offices of Mental Health Practitioners (except Physicians),352771.54,CO
,335311,"Power, Distribution, and Specialty Transformer Manufacturing",349755.4,CO
,524292,Third Party Administration of Insurance and Pension Funds,348198.02,CO
,562219,Other Nonhazardous Waste Treatment and Disposal,348159.1,CO
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",344183.47,CO
,333249,Other Industrial Machinery Manufacturing,343375.52,CO
,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",337997.61,CO
,333298,All Other Industrial Machinery Manufacturing,336836.14,CO
,315990,Apparel Accessories and Other Apparel Manufacturing,325777.16,CO
,333618,Other Engine Equipment Manufacturing,323278.77,CO
,336999,All Other Transportation Equipment Manufacturing,317105.02,CO
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,305110.76,CO
,711510,"Independent Artists, Writers, and Performers",304654.0,CO
,333244,Printing Machinery and Equipment Manufacturing,293449.87,CO
,492210,Local Messengers and Local Delivery,291159.88,CO
,541810,Advertising Agencies,288107.63,CO
,333517,Machine Tool Manufacturing,286238.49,CO
,424410,General Line Grocery Merchant Wholesalers,276763.25,CO
,624110,Child and Youth Services,267625.48,CO
,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,265579.8,CO
,315999,Other Apparel Accessories and Other Apparel Manufacturing,264699.3,CO
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",257853.11,CO
,325199,All Other Basic Organic Chemical Manufacturing,256807.84,CO
,336120,Heavy Duty Truck Manufacturing,252355.2,CO
,511130,Book Publishers,251681.72,CO
,238190,"Other Foundation, Structure, and Building Exterior Contractors",249756.96,CO
,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,247028.91,CO
,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",246922.5,CO
,333111,Farm Machinery and Equipment Manufacturing,244230.99,CO
,333922,Conveyor and Conveying Equipment Manufacturing,243165.93,CO
,522310,Mortgage and Nonmortgage Loan Brokers,243152.02,CO
,451110,Sporting Goods Stores,238685.37,CO
,115210,Support Activities for Animal Production,238173.84,CO
,561710,Exterminating and Pest Control Services,237967.59,CO
,334413,Semiconductor and Related Device Manufacturing,236520.11,CO
,444130,Hardware Stores,233520.57,CO
,311423,Dried and Dehydrated Food Manufacturing,229727.63,CO
,562998,All Other Miscellaneous Waste Management Services,227413.01,CO
,541890,Other Services Related to Advertising,226729.88,CO
,339944,Carbon Paper and Inked Ribbon Manufacturing,225995.59,CO
,519120,Libraries and Archives,225555.7,CO
,332439,Other Metal Container Manufacturing,224252.34,CO
,332996,Fabricated Pipe and Pipe Fitting Manufacturing,224037.38,CO
,314110,Carpet and Rug Mills,220132.26,CO
,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",214282.88,CO
,327212,Other Pressed and Blown Glass and Glassware Manufacturing,209413.14,CO
,238110,Poured Concrete Foundation and Structure Contractors,202742.52,CO
,321992,Prefabricated Wood Building Manufacturing,193416.06,CO
,621210,Offices of Dentists,190122.28,CO
,515210,Cable and Other Subscription Programming,188594.73,CO
,333613,Mechanical Power Transmission Equipment Manufacturing,188275.42,CO
,561410,Document Preparation Services,187959.5,CO
,811111,General Automotive Repair,187160.37,CO
,332912,Fluid Power Valve and Hose Fitting Manufacturing,180507.27,CO
,333994,Industrial Process Furnace and Oven Manufacturing,179443.17,CO
,444190,Other Building Material Dealers,178802.83,CO
,337127,Institutional Furniture Manufacturing,177439.24,CO
,333131,Mining Machinery and Equipment Manufacturing,177018.84,CO
,611699,All Other Miscellaneous Schools and Instruction,175640.96,CO
,333921,Elevator and Moving Stairway Manufacturing,173034.51,CO
,621112,"Offices of Physicians, Mental Health Specialists",170466.5,CO
,238350,Finish Carpentry Contractors,169603.69,CO
,311421,Fruit and Vegetable Canning,168478.51,CO
,443142,Electronics Stores,163239.29,CO
,611692,Automobile Driving Schools,162928.43,CO
,332992,Small Arms Ammunition Manufacturing,162809.74,CO
,921190,Other General Government Support,161744.56,CO
,335314,Relay and Industrial Control Manufacturing,160524.63,CO
,326299,All Other Rubber Product Manufacturing,157623.6,CO
,812220,Cemeteries and Crematories,156951.83,CO
,325414,Biological Product (except Diagnostic) Manufacturing,151618.82,CO
,336211,Motor Vehicle Body Manufacturing,149900.0,CO
,331110,Iron and Steel Mills and Ferroalloy Manufacturing,147586.49,CO
,339991,"Gasket, Packing, and Sealing Device Manufacturing",146233.28,CO
,487110,"Scenic and Sightseeing Transportation, Land",146177.0,CO
,423840,Industrial Supplies Merchant Wholesalers,145313.68,CO
,311615,Poultry Processing,145192.05,CO
,332212,Hand and Edge Tool Manufacturing,143547.51,CO
,212319,Other Crushed and Broken Stone Mining and Quarrying,140800.0,CO
,541910,Marketing Research and Public Opinion Polling,140654.0,CO
,336991,"Motorcycle, Bicycle, and Parts Manufacturing",140607.4,CO
,713950,Bowling Centers,138675.0,CO
,531320,Offices of Real Estate Appraisers,137750.98,CO
,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,136298.78,CO
,711130,Musical Groups and Artists,136026.0,CO
,621512,Diagnostic Imaging Centers,135740.0,CO
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,135639.5,CO
,333241,Food Product Machinery Manufacturing,132807.79,CO
,454312,Liquefied Petroleum Gas (Bottled Gas) Dealers,132633.82,CO
,332410,Power Boiler and Heat Exchanger Manufacturing,127763.0,CO
,922190,"Other Justice, Public Order, and Safety Activities",126643.5,CO
,423210,Furniture Merchant Wholesalers,124678.54,CO
,336611,Ship Building and Repairing,123399.81,CO
,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,123169.01,CO
,541214,Payroll Services,122062.5,CO
,711219,Other Spectator Sports,120146.91,CO
,325320,Pesticide and Other Agricultural Chemical Manufacturing,119905.02,CO
,424690,Other Chemical and Allied Products Merchant Wholesalers,117263.49,CO
,315210,Cut and Sew Apparel Contractors,116913.56,CO
,713990,All Other Amusement and Recreation Industries,116214.0,CO
,335931,Current-Carrying Wiring Device Manufacturing,109283.93,CO
,332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",109084.34,CO
,624230,Emergency and Other Relief Services,108831.07,CO
,336214,Travel Trailer and Camper Manufacturing,108410.75,CO
,541490,Other Specialized Design Services,107099.46,CO
,325211,Plastics Material and Resin Manufacturing,103826.04,CO
,531390,Other Activities Related to Real Estate,103671.12,CO
,332618,Other Fabricated Wire Product Manufacturing,102980.01,CO
,523930,Investment Advice,102196.25,CO
,712110,Museums,102104.08,CO
,541820,Public Relations Agencies,101990.25,CO
,624410,Child Day Care Services,101636.64,CO
,423420,Office Equipment Merchant Wholesalers,100441.86,CO
,325411,Medicinal and Botanical Manufacturing,100327.07,CO
,332420,Metal Tank (Heavy Gauge) Manufacturing,97065.0,CO
,325611,Soap and Other Detergent Manufacturing,96863.67,CO
,333519,Rolling Mill and Other Metalworking Machinery Manufacturing,95682.15,CO
,524210,Insurance Agencies and Brokerages,95149.47,CO
,321991,Manufactured Home (Mobile Home) Manufacturing,94824.19,CO
,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",94001.33,CO
,423440,Other Commercial Equipment Merchant Wholesalers,91946.46,CO
,922130,Legal Counsel and Prosecution,90857.7,CO
,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,89833.04,CO
,488390,Other Support Activities for Water Transportation,89700.0,CO
,323114,Quick Printing,89610.2,CO
,424120,Stationery and Office Supplies Merchant Wholesalers,88650.89,CO
,111940,Hay Farming,88138.75,CO
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,87879.07,CO
,531312,Nonresidential Property Managers,85789.83,CO
,334514,Totalizing Fluid Meter and Counting Device Manufacturing,85668.58,CO
,561439,Other Business Service Centers (including Copy Shops),85328.9,CO
,336510,Railroad Rolling Stock Manufacturing,84425.0,CO
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,83369.0,CO
,321999,All Other Miscellaneous Wood Product Manufacturing,82266.21,CO
,611210,Junior Colleges,81889.19,CO
,812910,Pet Care (except Veterinary) Services,81562.94,CO
,211112,Natural Gas Liquid Extraction,81000.0,CO
,333515,Cutting Tool and Machine Tool Accessory Manufacturing,80625.0,CO
,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,80482.27,CO
,335224,Household Laundry Equipment Manufacturing,80178.51,CO
,541350,Building Inspection Services,79332.5,CO
,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),78482.48,CO
,811198,All Other Automotive Repair and Maintenance,78456.75,CO
,813920,Professional Organizations,77189.56,CO
,333993,Packaging Machinery Manufacturing,75887.33,CO
,339941,Pen and Mechanical Pencil Manufacturing,74987.8,CO
,611110,Elementary and Secondary Schools,74179.2,CO
,721214,Recreational and Vacation Camps (except Campgrounds),74083.11,CO
,221112,Fossil Fuel Electric Power Generation,72792.0,CO
,336412,Aircraft Engine and Engine Parts Manufacturing,72791.8,CO
,488210,Support Activities for Rail Transportation,72323.0,CO
,332613,Spring Manufacturing,72156.28,CO
,325520,Adhesive Manufacturing,71236.46,CO
,522220,Sales Financing,70235.0,CO
,332721,Precision Turned Product Manufacturing,70101.04,CO
,323117,Books Printing,69969.07,CO
,333411,Air Purification Equipment Manufacturing,69621.3,CO
,423710,Hardware Merchant Wholesalers,67659.19,CO
,454310,Fuel Dealers,66317.04,CO
,561520,Tour Operators,65800.0,CO
,813910,Business Associations,65313.0,CO
,336111,Automobile Manufacturing,63892.45,CO
,922110,Courts,63590.0,CO
,339111,Laboratory Apparatus and Furniture Manufacturing,63480.95,CO
,325510,Paint and Coating Manufacturing,62624.1,CO
,722330,Mobile Food Services,62222.16,CO
,238120,Structural Steel and Precast Concrete Contractors,62163.0,CO
,321920,Wood Container and Pallet Manufacturing,61826.14,CO
,611513,Apprenticeship Training,61800.0,CO
,485210,Interurban and Rural Bus Transportation,61678.0,CO
,322121,Paper (except Newsprint) Mills,61617.0,CO
,323111,Commercial Printing (except Screen and Books),61585.42,CO
,115112,"Soil Preparation, Planting, and Cultivating",60456.6,CO
,311119,Other Animal Food Manufacturing,60324.02,CO
,333912,Air and Gas Compressor Manufacturing,59335.36,CO
,484121,"General Freight Trucking, Long-Distance, Truckload",58417.7,CO
,326199,All Other Plastics Product Manufacturing,58224.35,CO
,561910,Packaging and Labeling Services,58062.0,CO
,488999,All Other Support Activities for Transportation,57794.0,CO
,624120,Services for the Elderly and Persons with Disabilities,57473.33,CO
,112511,Finfish Farming and Fish Hatcheries,57461.0,CO
,321911,Wood Window and Door Manufacturing,56316.0,CO
,332913,Plumbing Fixture Fitting and Trim Manufacturing,56285.37,CO
,518111,Internet Service Providers,56236.18,CO
,926150,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors",56140.14,CO
,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,55496.54,CO
,322230,Stationery Product Manufacturing,55019.06,CO
,112990,All Other Animal Production,54209.26,CO
,811118,Other Automotive Mechanical and Electrical Repair and Maintenance,54188.04,CO
,332991,Ball and Roller Bearing Manufacturing,53573.29,CO
,332323,Ornamental and Architectural Metal Work Manufacturing,53324.03,CO
,512240,Sound Recording Studios,53225.0,CO
,339940,Office Supplies (except Paper) Manufacturing,52785.62,CO
,327992,Ground or Treated Mineral and Earth Manufacturing,52029.42,CO
,326121,Unlaminated Plastics Profile Shape Manufacturing,52020.0,CO
,453210,Office Supplies and Stationery Stores,51806.88,CO
,323113,Commercial Screen Printing,51519.21,CO
,333996,Fluid Power Pump and Motor Manufacturing,50584.0,CO
,322221,Coated and Laminated Packaging Paper Manufacturing,50390.3,CO
,423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",49105.11,CO
,561920,Convention and Trade Show Organizers,48807.6,CO
,335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",48563.48,CO
,448190,Other Clothing Stores,47914.54,CO
,481111,Scheduled Passenger Air Transportation,47686.0,CO
,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",46995.34,CO
,321113,Sawmills,46484.04,CO
,611620,Sports and Recreation Instruction,46253.0,CO
,334417,Electronic Connector Manufacturing,45809.0,CO
,562119,Other Waste Collection,45634.22,CO
,541410,Interior Design Services,45252.81,CO
,333319,Other Commercial and Service Industry Machinery Manufacturing,44651.03,CO
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,44547.9,CO
,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",44028.79,CO
,441222,Boat Dealers,43574.94,CO
,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",43100.0,CO
,621991,Blood and Organ Banks,42650.0,CO
,541430,Graphic Design Services,41356.54,CO
,423510,Metal Service Centers and Other Metal Merchant Wholesalers,41334.16,CO
,333313,Office Machinery Manufacturing,41076.15,CO
,441310,Automotive Parts and Accessories Stores,40435.99,CO
,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,40152.0,CO
,711211,Sports Teams and Clubs,40000.0,CO
,561740,Carpet and Upholstery Cleaning Services,39774.81,CO
,484220,"Specialized Freight (except Used Goods) Trucking, Local",38675.37,CO
,487210,"Scenic and Sightseeing Transportation, Water",38000.0,CO
,238310,Drywall and Insulation Contractors,37912.0,CO
,332322,Sheet Metal Work Manufacturing,37777.52,CO
,541420,Industrial Design Services,37524.76,CO
,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),37439.31,CO
,562112,Hazardous Waste Collection,37434.07,CO
,236118,Residential Remodelers,36893.94,CO
,316998,All Other Leather Good and Allied Product Manufacturing,36344.23,CO
,424130,Industrial and Personal Service Paper Merchant Wholesalers,35671.27,CO
,713920,Skiing Facilities,35322.0,CO
,314999,All Other Miscellaneous Textile Product Mills,34688.57,CO
,541850,Outdoor Advertising,34174.0,CO
,333997,Scale and Balance Manufacturing,33685.0,CO
,813410,Civic and Social Organizations,33535.0,CO
,611519,Other Technical and Trade Schools,33434.12,CO
,812112,Beauty Salons,33327.0,CO
,311612,Meat Processed from Carcasses,33036.6,CO
,336370,Motor Vehicle Metal Stamping,32560.0,CO
,722515,Snack and Nonalcoholic Beverage Bars,32359.88,CO
,424950,"Paint, Varnish, and Supplies Merchant Wholesalers",32247.31,CO
,236115,New Single-Family Housing Construction (except For-Sale Builders),32174.62,CO
,313110,"Fiber, Yarn, and Thread Mills",31821.85,CO
,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",31067.74,CO
,541191,Title Abstract and Settlement Offices,31011.79,CO
,314912,Canvas and Related Product Mills,30725.45,CO
,115116,Farm Management Services,30504.0,CO
,924120,Administration of Conservation Programs,30485.0,CO
,561510,Travel Agencies,29645.96,CO
,811113,Automotive Transmission Repair,29210.95,CO
,316999,All Other Leather Good and Allied Product Manufacturing,29205.71,CO
,515120,Television Broadcasting,29155.0,CO
,512191,Teleproduction and Other Postproduction Services,28700.6,CO
,316214,Women's Footwear (except Athletic) Manufacturing,28169.81,CO
,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",27905.9,CO
,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",27805.67,CO
,311513,Cheese Manufacturing,27160.0,CO
,327215,Glass Product Manufacturing Made of Purchased Glass,27055.16,CO
,327213,Glass Container Manufacturing,27007.3,CO
,337110,Wood Kitchen Cabinet and Countertop Manufacturing,26817.0,CO
,442291,Window Treatment Stores,26800.0,CO
,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,26716.5,CO
,454111,Electronic Shopping,26543.85,CO
,336360,Motor Vehicle Seating and Interior Trim Manufacturing,26360.3,CO
,811412,Appliance Repair and Maintenance,26300.0,CO
,424910,Farm Supplies Merchant Wholesalers,26051.77,CO
,451211,Book Stores,25962.6,CO
,423740,Refrigeration Equipment and Supplies Merchant Wholesalers,25945.88,CO
,322219,Other Paperboard Container Manufacturing,25050.0,CO
,522110,Commercial Banking,25000.0,CO
,323120,Support Activities for Printing,25000.0,CO
,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",24956.25,CO
,335929,Other Communication and Energy Wire Manufacturing,24592.0,CO
,532292,Recreational Goods Rental,24096.0,CO
,311710,Seafood Product Preparation and Packaging,23724.48,CO
,532299,All Other Consumer Goods Rental,23717.89,CO
,335110,Electric Lamp Bulb and Part Manufacturing,23635.5,CO
,423690,Other Electronic Parts and Equipment Merchant Wholesalers,23558.13,CO
,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",23532.24,CO
,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,22147.41,CO
,424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,22104.06,CO
,621610,Home Health Care Services,21916.0,CO
,315992,Glove and Mitten Manufacturing,21739.0,CO
,444220,"Nursery, Garden Center, and Farm Supply Stores",20702.62,CO
,924110,Administration of Air and Water Resource and Solid Waste Management Programs,20636.1,CO
,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",20000.0,CO
,423220,Home Furnishing Merchant Wholesalers,19717.08,CO
,926120,Regulation and Administration of Transportation Programs,19015.32,CO
,112420,Goat Farming,18975.0,CO
,213112,Support Activities for Oil and Gas Operations,18874.08,CO
,488119,Other Airport Operations,18392.24,CO
,315228,Men's and Boys' Cut and Sew Other Outerwear Manufacturing,18073.0,CO
,327211,Flat Glass Manufacturing,17917.33,CO
,332321,Metal Window and Door Manufacturing,17800.0,CO
,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers,17693.11,CO
,326191,Plastics Plumbing Fixture Manufacturing,17436.4,CO
,923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",17319.0,CO
,314129,Other Household Textile Product Mills,17071.59,CO
,423850,Service Establishment Equipment and Supplies Merchant Wholesalers,17071.37,CO
,541860,Direct Mail Advertising,17017.32,CO
,325130,Synthetic Dye and Pigment Manufacturing,16647.0,CO
,441210,Recreational Vehicle Dealers,16447.6,CO
,221118,Other Electric Power Generation,16427.43,CO
,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,16400.0,CO
,562212,Solid Waste Landfill,16269.43,CO
,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",16253.32,CO
,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",16112.82,CO
,921140,"Executive and Legislative Offices, Combined",15600.0,CO
,488410,Motor Vehicle Towing,15491.0,CO
,326211,Tire Manufacturing (except Retreading),15408.88,CO
,493120,Refrigerated Warehousing and Storage,15250.0,CO
,713210,Casinos (except Casino Hotels),15240.04,CO
,335228,Other Major Household Appliance Manufacturing,15234.57,CO
,213113,Support Activities for Coal Mining,14999.5,CO
,311412,Frozen Specialty Food Manufacturing,14985.0,CO
,315299,All Other Cut and Sew Apparel Manufacturing,14975.0,CO
,561622,Locksmiths,14682.16,CO
,322232,Envelope Manufacturing,14678.39,CO
,451140,Musical Instrument and Supplies Stores,14598.0,CO
,922120,Police Protection,14465.0,CO
,488330,Navigational Services to Shipping,14460.0,CO
,424320,Men's and Boys' Clothing and Furnishings Merchant Wholesalers,14335.12,CO
,561421,Telephone Answering Services,14292.78,CO
,454390,Other Direct Selling Establishments,14022.6,CO
,813311,Human Rights Organizations,14000.0,CO
,454113,Mail-Order Houses,13500.0,CO
,312113,Ice Manufacturing,13361.24,CO
,326140,Polystyrene Foam Product Manufacturing,13348.8,CO
,332993,Ammunition (except Small Arms) Manufacturing,13200.0,CO
,519110,News Syndicates,13000.0,CO
,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,12765.17,CO
,112920,Horses and Other Equine Production,12750.0,CO
,812210,Funeral Homes and Funeral Services,12259.19,CO
,325612,Polish and Other Sanitation Good Manufacturing,12185.44,CO
,531190,Lessors of Other Real Estate Property,12072.94,CO
,111421,Nursery and Tree Production,12024.5,CO
,326111,Plastics Bag and Pouch Manufacturing,11825.7,CO
,442210,Floor Covering Stores,11800.89,CO
,531130,Lessors of Miniwarehouses and Self-Storage Units,11574.3,CO
,339992,Musical Instrument Manufacturing,11513.1,CO
,442110,Furniture Stores,11310.61,CO
,423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,11227.13,CO
,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",11162.26,CO
,485510,Charter Bus Industry,11130.48,CO
,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,11000.0,CO
,452990,All Other General Merchandise Stores,10920.0,CO
,316210,Footwear Manufacturing,10809.52,CO
,331529,Other Nonferrous Metal Foundries (except Die-Casting),10500.0,CO
,333991,Power-Driven Handtool Manufacturing,10482.44,CO
,444210,Outdoor Power Equipment Stores,10345.0,CO
,813319,Other Social Advocacy Organizations,10000.0,CO
,512230,Music Publishers,10000.0,CO
,926130,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities",9535.05,CO
,541870,Advertising Material Distribution Services,9450.9,CO
,335222,Household Refrigerator and Home Freezer Manufacturing,9326.19,CO
,314910,Textile Bag and Canvas Mills,9240.0,CO
,114210,Hunting and Trapping,8635.0,CO
,335221,Household Cooking Appliance Manufacturing,8612.07,CO
,524114,Direct Health and Medical Insurance Carriers,8551.27,CO
,488490,Other Support Activities for Road Transportation,8441.16,CO
,333992,Welding and Soldering Equipment Manufacturing,8250.0,CO
,424210,Drugs and Druggists' Sundries Merchant Wholesalers,8218.5,CO
,311225,Fats and Oils Refining and Blending,8125.0,CO
,112930,Fur-Bearing Animal and Rabbit Production,7600.0,CO
,721211,RV (Recreational Vehicle) Parks and Campgrounds,7544.0,CO
,922140,Correctional Institutions,7527.2,CO
,446199,All Other Health and Personal Care Stores,7149.38,CO
,811211,Consumer Electronics Repair and Maintenance,6600.0,CO
,335991,Carbon and Graphite Product Manufacturing,6590.0,CO
,485410,School and Employee Bus Transportation,6200.0,CO
,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",5835.0,CO
,424440,Poultry and Poultry Product Merchant Wholesalers,5825.0,CO
,325910,Printing Ink Manufacturing,5694.33,CO
,423620,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",5422.5,CO
,339115,Ophthalmic Goods Manufacturing,5400.0,CO
,515111,Radio Networks,5250.0,CO
,441110,New Car Dealers,5099.0,CO
,446110,Pharmacies and Drug Stores,5025.0,CO
,424520,Livestock Merchant Wholesalers,5000.0,CO
,812331,Linen Supply,4977.81,CO
,331313,Alumina Refining and Primary Aluminum Production,4726.0,CO
,326220,Rubber and Plastics Hoses and Belting Manufacturing,4703.18,CO
,721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",4536.0,CO
,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",4405.5,CO
,561591,Convention and Visitors Bureaus,4248.45,CO
,311911,Roasted Nuts and Peanut Butter Manufacturing,4184.05,CO
,213114,Support Activities for Metal Mining,4107.6,CO
,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,4068.05,CO
,111339,Other Noncitrus Fruit Farming,3900.0,CO
,337124,Metal Household Furniture Manufacturing,3898.8,CO
,111219,Other Vegetable (except Potato) and Melon Farming,3884.0,CO
,313310,Textile and Fabric Finishing Mills,3821.54,CO
,448150,Clothing Accessories Stores,3797.78,CO
,336340,Motor Vehicle Brake System Manufacturing,3734.65,CO
,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",3649.76,CO
,312111,Soft Drink Manufacturing,3539.68,CO
,311351,Chocolate and Confectionery Manufacturing from Cacao Beans,3458.49,CO
,488510,Freight Transportation Arrangement,3296.0,CO
,453910,Pet and Pet Supplies Stores,3050.0,CO
,523910,Miscellaneous Intermediation,3019.26,CO
,332112,Nonferrous Forging,2930.06,CO
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,2710.0,CO
,524127,Direct Title Insurance Carriers,2506.0,CO
,423930,Recyclable Material Merchant Wholesalers,2400.0,CO
,331318,"Other Aluminum Rolling, Drawing, and Extruding",1585.5,CO
,921150,American Indian and Alaska Native Tribal Governments,1341.66,CO
,484110,"General Freight Trucking, Local",900.0,CO
,611630,Language Schools,835.0,CO
,322211,Corrugated and Solid Fiber Box Manufacturing,659.5,CO
,333995,Fluid Power Cylinder and Actuator Manufacturing,573.14,CO
,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,450.0,CO
,311230,Breakfast Cereal Manufacturing,405.0,CO
,532310,General Rental Centers,294.58,CO
,313320,Fabric Coating Mills,290.0,CO
,812921,Photofinishing Laboratories (except One-Hour),100.0,CO
,621410,Family Planning Centers,47.4,CO
,333132,Oil and Gas Field Machinery and Equipment Manufacturing,0.0,CO
,333295,Semiconductor Machinery Manufacturing,0.0,CO
,325110,Petrochemical Manufacturing,0.0,CO
,333242,Semiconductor Machinery Manufacturing,0.0,CO
,333412,Industrial and Commercial Fan and Blower Manufacturing,0.0,CO
,337910,Mattress Manufacturing,0.0,CO
,423410,Photographic Equipment and Supplies Merchant Wholesalers,0.0,CO
,443130,Camera and Photographic Supplies Stores,0.0,CO
,488991,Packing and Crating,0.0,CO
,712120,Historical Sites,0.0,CO
,312112,Bottled Water Manufacturing,0.0,CO
,315211,Men's and Boys' Cut and Sew Apparel Contractors,0.0,CO
,321918,Other Millwork (including Flooring),0.0,CO
,327120,Clay Building Material and Refractories Manufacturing,0.0,CO
,331221,Rolled Steel Shape Manufacturing,0.0,CO
,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",0.0,CO
,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",0.0,CO
,335210,Small Electrical Appliance Manufacturing,0.0,CO
,335921,Fiber Optic Cable Manufacturing,0.0,CO
,337212,Custom Architectural Woodwork and Millwork Manufacturing,0.0,CO
,425120,Wholesale Trade Agents and Brokers,0.0,CO
,441221,"Motorcycle, ATV, and Personal Watercraft Dealers",0.0,CO
,443112,"Radio, Television, and Other Electronics Stores",0.0,CO
,453220,"Gift, Novelty, and Souvenir Stores",0.0,CO
,511140,Directory and Mailing List Publishers,0.0,CO
,713940,Fitness and Recreational Sports Centers,0.0,CO
,331420,"Copper Rolling, Drawing, Extruding, and Alloying",-4.49,CO
,212399,All Other Nonmetallic Mineral Mining,-164.05,CO
,336399,All Other Motor Vehicle Parts Manufacturing,-375.0,CO
,331419,Primary Smelting and Refining of Nonferrous Metal (except Copper and Aluminum),-641.33,CO
,811420,Reupholstery and Furniture Repair,-738.62,CO
,211111,Crude Petroleum and Natural Gas Extraction,-2405.24,CO
,621320,Offices of Optometrists,-3055.0,CO
,113110,Timber Tract Operations,-3096.0,CO
,316213,Men's Footwear (except Athletic) Manufacturing,-3808.75,CO
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),-4271.56,CO
,561613,Armored Car Services,-5705.73,CO
,517910,Other Telecommunications,-10000.0,CO
,551114,"Corporate, Subsidiary, and Regional Managing Offices",-10399.0,CO
,482111,Line-Haul Railroads,-12500.0,CO
,,,-13512.12,CO
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",-13600.0,CO
,517212,Cellular and Other Wireless Telecommunications,-14657.12,CO
,481112,Scheduled Freight Air Transportation,-15067.82,CO
,921110,Executive Offices,-18385.43,CO
,925120,Administration of Urban Planning and Community and Rural Development,-20000.0,CO
,524298,All Other Insurance Related Activities,-30296.5,CO
,327390,Other Concrete Product Manufacturing,-34518.64,CO
,221111,Hydroelectric Power Generation,-51371.47,CO
