id,code,name,amount,State
,488390,Other Support Activities for Water Transportation,92879.8,CO
,423830,Industrial Machinery and Equipment Merchant Wholesalers,89415.0,CO
,321992,Prefabricated Wood Building Manufacturing,84781.0,CO
,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",84368.23,CO
,424690,Other Chemical and Allied Products Merchant Wholesalers,84256.85,CO
,562219,Other Nonhazardous Waste Treatment and Disposal,81269.38,CO
,238310,Drywall and Insulation Contractors,79729.0,CO
,333111,Farm Machinery and Equipment Manufacturing,79536.31,CO
,333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",79165.92,CO
,621320,Offices of Optometrists,78520.0,CO
,337110,Wood Kitchen Cabinet and Countertop Manufacturing,77815.1,CO
,532420,Office Machinery and Equipment Rental and Leasing,77424.96,CO
,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",76596.99,CO
,327390,Other Concrete Product Manufacturing,75195.0,CO
,321911,Wood Window and Door Manufacturing,74563.7,CO
,334517,Irradiation Apparatus Manufacturing,71460.0,CO
,335220,Major Household Appliance Manufacturing,71259.22,CO
,333411,Air Purification Equipment Manufacturing,70504.46,CO
,722320,Caterers,68721.12,CO
,112990,All Other Animal Production,68307.6,CO
,454310,Fuel Dealers,68104.59,CO
,323117,Books Printing,67949.89,CO
,621512,Diagnostic Imaging Centers,65675.0,CO
,541490,Other Specialized Design Services,64580.87,CO
,311612,Meat Processed from Carcasses,64570.0,CO
,333132,Oil and Gas Field Machinery and Equipment Manufacturing,63384.0,CO
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,62935.54,CO
,332618,Other Fabricated Wire Product Manufacturing,61797.53,CO
,541214,Payroll Services,60000.0,CO
,315990,Apparel Accessories and Other Apparel Manufacturing,58430.58,CO
,311119,Other Animal Food Manufacturing,58290.0,CO
,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,58239.72,CO
,335991,Carbon and Graphite Product Manufacturing,55266.43,CO
,541430,Graphic Design Services,54655.03,CO
,713990,All Other Amusement and Recreation Industries,54294.74,CO
,523930,Investment Advice,53600.0,CO
,332321,Metal Window and Door Manufacturing,53568.0,CO
,442110,Furniture Stores,53131.17,CO
,541191,Title Abstract and Settlement Offices,52374.0,CO
,238350,Finish Carpentry Contractors,52101.0,CO
,811490,Other Personal and Household Goods Repair and Maintenance,51145.68,CO
,213112,Support Activities for Oil and Gas Operations,49956.18,CO
,333515,Cutting Tool and Machine Tool Accessory Manufacturing,49899.96,CO
,811412,Appliance Repair and Maintenance,49696.75,CO
,331221,Rolled Steel Shape Manufacturing,49665.0,CO
,611110,Elementary and Secondary Schools,48449.0,CO
,337127,Institutional Furniture Manufacturing,48103.46,CO
,488999,All Other Support Activities for Transportation,48070.0,CO
,922190,"Other Justice, Public Order, and Safety Activities",47369.0,CO
,313310,Textile and Fabric Finishing Mills,47080.0,CO
,334413,Semiconductor and Related Device Manufacturing,46870.64,CO
,322299,All Other Converted Paper Product Manufacturing,46704.0,CO
,562212,Solid Waste Landfill,46498.92,CO
,812220,Cemeteries and Crematories,45434.42,CO
,711130,Musical Groups and Artists,45286.13,CO
,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",43426.26,CO
,541910,Marketing Research and Public Opinion Polling,42711.56,CO
,811198,All Other Automotive Repair and Maintenance,42586.0,CO
,922120,Police Protection,41500.0,CO
,332613,Spring Manufacturing,39863.36,CO
,925120,Administration of Urban Planning and Community and Rural Development,39569.44,CO
,921110,Executive Offices,39171.0,CO
,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,39116.98,CO
,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,37140.0,CO
,561740,Carpet and Upholstery Cleaning Services,36609.98,CO
,926150,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors",36066.51,CO
,812112,Beauty Salons,35224.0,CO
,713940,Fitness and Recreational Sports Centers,34172.0,CO
,238120,Structural Steel and Precast Concrete Contractors,33750.0,CO
,562920,Materials Recovery Facilities,33651.24,CO
,541850,Outdoor Advertising,33608.0,CO
,325199,All Other Basic Organic Chemical Manufacturing,30951.72,CO
,325311,Nitrogenous Fertilizer Manufacturing,30906.97,CO
,336120,Heavy Duty Truck Manufacturing,30702.24,CO
,721191,Bed-and-Breakfast Inns,30061.98,CO
,112112,Cattle Feedlots,29904.0,CO
,212230,"Copper, Nickel, Lead, and Zinc Mining",29870.0,CO
,561613,Armored Car Services,28658.04,CO
,812910,Pet Care (except Veterinary) Services,28278.76,CO
,326191,Plastics Plumbing Fixture Manufacturing,28010.43,CO
,322291,Sanitary Paper Product Manufacturing,27900.0,CO
,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",27655.97,CO
,423620,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",27064.0,CO
,448190,Other Clothing Stores,27051.0,CO
,325211,Plastics Material and Resin Manufacturing,26322.8,CO
,316999,All Other Leather Good and Allied Product Manufacturing,25955.51,CO
,423690,Other Electronic Parts and Equipment Merchant Wholesalers,25787.0,CO
,326140,Polystyrene Foam Product Manufacturing,25564.0,CO
,321918,Other Millwork (including Flooring),25490.0,CO
,444190,Other Building Material Dealers,25144.99,CO
,522294,Secondary Market Financing,25000.0,CO
,562119,Other Waste Collection,24278.0,CO
,335921,Fiber Optic Cable Manufacturing,24020.0,CO
,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,23704.29,CO
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",22904.15,CO
,111940,Hay Farming,22080.0,CO
,621610,Home Health Care Services,21916.0,CO
,451110,Sporting Goods Stores,21903.94,CO
,424210,Drugs and Druggists' Sundries Merchant Wholesalers,21784.0,CO
,324191,Petroleum Lubricating Oil and Grease Manufacturing,21690.0,CO
,312113,Ice Manufacturing,21599.1,CO
,332721,Precision Turned Product Manufacturing,21228.15,CO
,332313,Plate Work Manufacturing,20519.65,CO
,327910,Abrasive Product Manufacturing,20294.2,CO
,561520,Tour Operators,20000.0,CO
,922130,Legal Counsel and Prosecution,19870.0,CO
,326199,All Other Plastics Product Manufacturing,19863.16,CO
,337124,Metal Household Furniture Manufacturing,19640.82,CO
,332322,Sheet Metal Work Manufacturing,19390.0,CO
,423210,Furniture Merchant Wholesalers,18193.26,CO
,532292,Recreational Goods Rental,18015.0,CO
,423390,Other Construction Material Merchant Wholesalers,17671.2,CO
,541810,Advertising Agencies,16990.0,CO
,336212,Truck Trailer Manufacturing,16840.0,CO
,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,16076.1,CO
,924110,Administration of Air and Water Resource and Solid Waste Management Programs,15389.0,CO
,517210,Wireless Telecommunications Carriers (except Satellite),15257.16,CO
,323111,Commercial Printing (except Screen and Books),15163.98,CO
,488490,Other Support Activities for Road Transportation,13975.76,CO
,333993,Packaging Machinery Manufacturing,13808.5,CO
,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,13575.0,CO
,561410,Document Preparation Services,13443.64,CO
,423440,Other Commercial Equipment Merchant Wholesalers,12075.42,CO
,813219,Other Grantmaking and Giving Services,11989.38,CO
,515111,Radio Networks,11760.0,CO
,423840,Industrial Supplies Merchant Wholesalers,11487.83,CO
,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,11395.0,CO
,453210,Office Supplies and Stationery Stores,11234.0,CO
,332913,Plumbing Fixture Fitting and Trim Manufacturing,10927.32,CO
,323113,Commercial Screen Printing,10920.88,CO
,531130,Lessors of Miniwarehouses and Self-Storage Units,10176.0,CO
,316998,All Other Leather Good and Allied Product Manufacturing,10083.0,CO
,424340,Footwear Merchant Wholesalers,10075.25,CO
,531390,Other Activities Related to Real Estate,10000.0,CO
,221121,Electric Bulk Power Transmission and Control,10000.0,CO
,524127,Direct Title Insurance Carriers,9930.0,CO
,532284,Recreational Goods Rental,9678.02,CO
,322212,Folding Paperboard Box Manufacturing,9632.0,CO
,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",9393.0,CO
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,9009.85,CO
,331529,Other Nonferrous Metal Foundries (except Die-Casting),8975.0,CO
,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,8792.01,CO
,721211,RV (Recreational Vehicle) Parks and Campgrounds,8550.0,CO
,541219,Other Accounting Services,8094.57,CO
,451211,Book Stores,7958.8,CO
,335929,Other Communication and Energy Wire Manufacturing,7240.0,CO
,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",7153.46,CO
,332112,Nonferrous Forging,7013.5,CO
,332420,Metal Tank (Heavy Gauge) Manufacturing,7000.0,CO
,611513,Apprenticeship Training,6916.05,CO
,531190,Lessors of Other Real Estate Property,6097.5,CO
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,5619.18,CO
,519110,News Syndicates,5610.0,CO
,921190,Other General Government Support,5446.27,CO
,335931,Current-Carrying Wiring Device Manufacturing,5370.0,CO
,926130,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities",5189.17,CO
,339115,Ophthalmic Goods Manufacturing,5000.0,CO
,331523,Nonferrous Metal Die-Casting Foundries,4875.0,CO
,423130,Tire and Tube Merchant Wholesalers,4800.0,CO
,327320,Ready-Mix Concrete Manufacturing,4500.0,CO
,326121,Unlaminated Plastics Profile Shape Manufacturing,4432.5,CO
,325520,Adhesive Manufacturing,4227.58,CO
,333315,Photographic and Photocopying Equipment Manufacturing,4073.0,CO
,322230,Stationery Product Manufacturing,3615.9,CO
,453910,Pet and Pet Supplies Stores,3600.0,CO
,333613,Mechanical Power Transmission Equipment Manufacturing,3493.86,CO
,811211,Consumer Electronics Repair and Maintenance,3489.91,CO
,485999,All Other Transit and Ground Passenger Transportation,3194.0,CO
,561622,Locksmiths,2760.0,CO
,624110,Child and Youth Services,2742.0,CO
,335932,Noncurrent-Carrying Wiring Device Manufacturing,2718.34,CO
,326220,Rubber and Plastics Hoses and Belting Manufacturing,2684.65,CO
,324199,All Other Petroleum and Coal Products Manufacturing,2267.66,CO
,453920,Art Dealers,1542.55,CO
,441310,Automotive Parts and Accessories Stores,1453.94,CO
,325510,Paint and Coating Manufacturing,1411.33,CO
,812210,Funeral Homes and Funeral Services,1234.06,CO
,541211,Offices of Certified Public Accountants,983.42,CO
,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,840.0,CO
,335210,Small Electrical Appliance Manufacturing,721.62,CO
,,,568.97,CO
,446199,All Other Health and Personal Care Stores,441.0,CO
,333994,Industrial Process Furnace and Oven Manufacturing,153.0,CO
,621410,Family Planning Centers,58.05,CO
,488991,Packing and Crating,0.03,CO
,315999,Other Apparel Accessories and Other Apparel Manufacturing,0.0,CO
,339944,Carbon Paper and Inked Ribbon Manufacturing,0.0,CO
,339930,"Doll, Toy, and Game Manufacturing",0.0,CO
,314110,Carpet and Rug Mills,0.0,CO
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,0.0,CO
,313110,"Fiber, Yarn, and Thread Mills",0.0,CO
,221118,Other Electric Power Generation,0.0,CO
,313320,Fabric Coating Mills,0.0,CO
,322221,Coated and Laminated Packaging Paper Manufacturing,0.0,CO
,324121,Asphalt Paving Mixture and Block Manufacturing,0.0,CO
,333911,Pump and Pumping Equipment Manufacturing,0.0,CO
,454311,Heating Oil Dealers,0.0,CO
,517312,Wireless Telecommunications Carriers (except Satellite),0.0,CO
,236115,New Single-Family Housing Construction (except For-Sale Builders),0.0,CO
,325612,Polish and Other Sanitation Good Manufacturing,0.0,CO
,331420,"Copper Rolling, Drawing, Extruding, and Alloying",0.0,CO
,335110,Electric Lamp Bulb and Part Manufacturing,0.0,CO
,444220,"Nursery, Garden Center, and Farm Supply Stores",0.0,CO
,485510,Charter Bus Industry,0.0,CO
,511110,Newspaper Publishers,0.0,CO
,561450,Credit Bureaus,0.0,CO
,926120,Regulation and Administration of Transportation Programs,0.0,CO
,336510,Railroad Rolling Stock Manufacturing,-0.05,CO
,423420,Office Equipment Merchant Wholesalers,-0.36,CO
,424320,Men's and Boys' Clothing and Furnishings Merchant Wholesalers,-200.0,CO
,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers,-260.63,CO
,441320,Tire Dealers,-559.23,CO
,722110,Full-Service Restaurants,-566.4,CO
,713930,Marinas,-709.33,CO
,481112,Scheduled Freight Air Transportation,-1408.88,CO
,314991,"Rope, Cordage, and Twine Mills",-2530.0,CO
,334119,Other Computer Peripheral Equipment Manufacturing,-4673.58,CO
,423930,Recyclable Material Merchant Wholesalers,-4800.0,CO
,332992,Small Arms Ammunition Manufacturing,-5250.0,CO
,326291,Rubber Product Manufacturing for Mechanical Use,-8000.0,CO
,333319,Other Commercial and Service Industry Machinery Manufacturing,-9353.64,CO
,922110,Courts,-9422.01,CO
,,,-9846.69,CO
,517910,Other Telecommunications,-10421.03,CO
,624120,Services for the Elderly and Persons with Disabilities,-12526.0,CO
,492210,Local Messengers and Local Delivery,-16646.79,CO
,448150,Clothing Accessories Stores,-17186.0,CO
,312120,Breweries,-19766.85,CO
,512290,Other Sound Recording Industries,-20445.0,CO
,512191,Teleproduction and Other Postproduction Services,-23498.2,CO
,,,-31076.98,CO
,221210,Natural Gas Distribution,-32671.76,CO
,112420,Goat Farming,-33160.0,CO
,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",-35936.84,CO
,446110,Pharmacies and Drug Stores,-36335.0,CO
,213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining,-59807.32,CO
,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",-141984.5,CO
,561910,Packaging and Labeling Services,-155503.66,CO
,334411,Electron Tube Manufacturing,-741469.83,CO
,336412,Aircraft Engine and Engine Parts Manufacturing,7577371299.79,CT
,336611,Ship Building and Repairing,5935808826.12,CT
,336411,Aircraft Manufacturing,4094595124.83,CT
,541330,Engineering Services,1815615335.16,CT
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,1545132263.71,CT
,541519,Other Computer Related Services,129362810.32,CT
,488190,Other Support Activities for Air Transportation,129284781.51,CT
,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",93271196.32,CT
,237310,"Highway, Street, and Bridge Construction",89961644.02,CT
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",83705204.91,CT
,332991,Ball and Roller Bearing Manufacturing,74458210.36,CT
,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,66855992.4,CT
,541890,Other Services Related to Advertising,65286995.6,CT
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",52259756.81,CT
,337122,Nonupholstered Wood Household Furniture Manufacturing,50304377.32,CT
,325920,Explosives Manufacturing,48412008.49,CT
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",43712202.34,CT
,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",43554316.98,CT
,236220,Commercial and Institutional Building Construction,40594315.5,CT
,314999,All Other Miscellaneous Textile Product Mills,40253692.21,CT
,561720,Janitorial Services,31053620.94,CT
,333613,Mechanical Power Transmission Equipment Manufacturing,30887370.17,CT
,623110,Nursing Care Facilities (Skilled Nursing Facilities),22567711.06,CT
,562910,Remediation Services,21819442.03,CT
,333298,All Other Industrial Machinery Manufacturing,21398065.13,CT
,541690,Other Scientific and Technical Consulting Services,20320455.57,CT
,488330,Navigational Services to Shipping,18013381.53,CT
,334412,Bare Printed Circuit Board Manufacturing,16586414.88,CT
,311999,All Other Miscellaneous Food Manufacturing,16180299.13,CT
,221122,Electric Power Distribution,13777324.56,CT
,519190,All Other Information Services,13361030.13,CT
,332510,Hardware Manufacturing,13098755.37,CT
,322211,Corrugated and Solid Fiber Box Manufacturing,13081662.74,CT
,325120,Industrial Gas Manufacturing,12641636.47,CT
,561990,All Other Support Services,12486328.66,CT
,541611,Administrative Management and General Management Consulting Services,12443155.53,CT
,237990,Other Heavy and Civil Engineering Construction,12178991.28,CT
,324110,Petroleum Refineries,9532118.74,CT
,334519,Other Measuring and Controlling Device Manufacturing,9525643.64,CT
,541910,Marketing Research and Public Opinion Polling,8667346.94,CT
,531390,Other Activities Related to Real Estate,8383349.72,CT
,332911,Industrial Valve Manufacturing,8297520.89,CT
,541370,Surveying and Mapping (except Geophysical) Services,8263361.32,CT
,541990,"All Other Professional, Scientific, and Technical Services",8142055.36,CT
,811219,Other Electronic and Precision Equipment Repair and Maintenance,8107693.82,CT
,541711,Research and Development in Biotechnology,8065655.97,CT
,561730,Landscaping Services,7620399.91,CT
,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,7554748.65,CT
,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,7316227.49,CT
,541511,Custom Computer Programming Services,7273742.85,CT
,541110,Offices of Lawyers,7224248.41,CT
,334419,Other Electronic Component Manufacturing,7036961.27,CT
,611310,"Colleges, Universities, and Professional Schools",6778919.52,CT
,311991,Perishable Prepared Food Manufacturing,6648286.85,CT
,334516,Analytical Laboratory Instrument Manufacturing,6561955.83,CT
,722310,Food Service Contractors,6197173.71,CT
,336212,Truck Trailer Manufacturing,5854963.97,CT
,238220,"Plumbing, Heating, and Air-Conditioning Contractors",5430527.68,CT
,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,5404440.61,CT
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,5375736.62,CT
,335312,Motor and Generator Manufacturing,5160583.55,CT
,623990,Other Residential Care Facilities,4647441.4,CT
,541620,Environmental Consulting Services,4509982.23,CT
,541710,"Research and Development in the Physical, Engineering, and Life Sciences",4366250.0,CT
,335313,Switchgear and Switchboard Apparatus Manufacturing,4346412.09,CT
,541512,Computer Systems Design Services,4099082.21,CT
,517311,Wired Telecommunications Carriers,4070314.23,CT
,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,3988865.42,CT
,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,3792799.13,CT
,541720,Research and Development in the Social Sciences and Humanities,3783442.93,CT
,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,3779857.34,CT
,333517,Machine Tool Manufacturing,3663599.92,CT
,532420,Office Machinery and Equipment Rental and Leasing,3561329.35,CT
,518210,"Data Processing, Hosting, and Related Services",3460394.89,CT
,221210,Natural Gas Distribution,3250299.98,CT
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,3195834.44,CT
,335912,Primary Battery Manufacturing,2970063.0,CT
,332993,Ammunition (except Small Arms) Manufacturing,2893001.98,CT
,523920,Portfolio Management,2792639.39,CT
,333318,Other Commercial and Service Industry Machinery Manufacturing,2740246.17,CT
,511210,Software Publishers,2732647.41,CT
,339113,Surgical Appliance and Supplies Manufacturing,2693861.09,CT
,221310,Water Supply and Irrigation Systems,2668785.4,CT
,611430,Professional and Management Development Training,2623185.48,CT
,333618,Other Engine Equipment Manufacturing,2622765.06,CT
,334111,Electronic Computer Manufacturing,2615794.02,CT
,333120,Construction Machinery Manufacturing,2576417.93,CT
,332996,Fabricated Pipe and Pipe Fitting Manufacturing,2557507.33,CT
,325414,Biological Product (except Diagnostic) Manufacturing,2495304.45,CT
,325991,Custom Compounding of Purchased Resins,2469699.0,CT
,621112,"Offices of Physicians, Mental Health Specialists",2455938.0,CT
,238210,Electrical Contractors and Other Wiring Installation Contractors,2400873.96,CT
,238290,Other Building Equipment Contractors,2371862.92,CT
,332919,Other Metal Valve and Pipe Fitting Manufacturing,2055858.48,CT
,335929,Other Communication and Energy Wire Manufacturing,1997736.61,CT
,339991,"Gasket, Packing, and Sealing Device Manufacturing",1990072.83,CT
,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",1970720.11,CT
,532112,Passenger Car Leasing,1954588.56,CT
,333314,Optical Instrument and Lens Manufacturing,1830778.36,CT
,334290,Other Communications Equipment Manufacturing,1829263.06,CT
,335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",1821192.57,CT
,333241,Food Product Machinery Manufacturing,1734643.85,CT
,621910,Ambulance Services,1731962.27,CT
,812930,Parking Lots and Garages,1580862.29,CT
,313310,Textile and Fabric Finishing Mills,1576140.0,CT
,212299,All Other Metal Ore Mining,1567182.0,CT
,332439,Other Metal Container Manufacturing,1548961.65,CT
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),1484582.81,CT
,811212,Computer and Office Machine Repair and Maintenance,1466229.19,CT
,332618,Other Fabricated Wire Product Manufacturing,1440934.15,CT
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",1413546.46,CT
,335311,"Power, Distribution, and Specialty Transformer Manufacturing",1413001.13,CT
,334417,Electronic Connector Manufacturing,1344366.11,CT
,811490,Other Personal and Household Goods Repair and Maintenance,1318637.6,CT
,335931,Current-Carrying Wiring Device Manufacturing,1314748.29,CT
,333316,Photographic and Photocopying Equipment Manufacturing,1312631.19,CT
,541714,Research and Development in Biotechnology (except Nanobiotechnology),1269356.78,CT
,813212,Voluntary Health Organizations,1264850.0,CT
,923110,Administration of Education Programs,1261920.0,CT
,333611,Turbine and Turbine Generator Set Units Manufacturing,1252733.3,CT
,813311,Human Rights Organizations,1242820.0,CT
,335129,Other Lighting Equipment Manufacturing,1181992.36,CT
,314120,Curtain and Linen Mills,1170745.99,CT
,493110,General Warehousing and Storage,1141579.93,CT
,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",1127398.24,CT
,721110,Hotels (except Casino Hotels) and Motels,1127145.19,CT
,325199,All Other Basic Organic Chemical Manufacturing,1115325.51,CT
,321920,Wood Container and Pallet Manufacturing,1109704.0,CT
,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",1093603.88,CT
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,1084454.48,CT
,334514,Totalizing Fluid Meter and Counting Device Manufacturing,1027881.97,CT
,331318,"Other Aluminum Rolling, Drawing, and Extruding",1020962.42,CT
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,1003456.38,CT
,523110,Investment Banking and Securities Dealing,1000000.0,CT
,332321,Metal Window and Door Manufacturing,975106.49,CT
,326199,All Other Plastics Product Manufacturing,946939.19,CT
,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,926398.22,CT
,335121,Residential Electric Lighting Fixture Manufacturing,916603.6,CT
,332721,Precision Turned Product Manufacturing,906925.67,CT
,332216,Saw Blade and Handtool Manufacturing,889422.61,CT
,333921,Elevator and Moving Stairway Manufacturing,887412.63,CT
,336390,Other Motor Vehicle Parts Manufacturing,869806.74,CT
,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",864004.15,CT
,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,815930.61,CT
,333319,Other Commercial and Service Industry Machinery Manufacturing,764775.5,CT
,611710,Educational Support Services,761171.0,CT
,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,748043.23,CT
,517110,Wired Telecommunications Carriers,742393.07,CT
,444190,Other Building Material Dealers,719458.23,CT
,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",713218.03,CT
,335314,Relay and Industrial Control Manufacturing,712008.03,CT
,562111,Solid Waste Collection,687491.14,CT
,325413,In-Vitro Diagnostic Substance Manufacturing,671834.3,CT
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",665509.84,CT
,531110,Lessors of Residential Buildings and Dwellings,661054.9,CT
,332710,Machine Shops,657636.83,CT
,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,626842.41,CT
,621511,Medical Laboratories,611306.46,CT
,515210,Cable and Other Subscription Programming,609617.07,CT
,491110,Postal Service,585488.54,CT
,238150,Glass and Glazing Contractors,579221.98,CT
,334413,Semiconductor and Related Device Manufacturing,577485.28,CT
,315210,Cut and Sew Apparel Contractors,576859.35,CT
,339112,Surgical and Medical Instrument Manufacturing,565131.1,CT
,335921,Fiber Optic Cable Manufacturing,562282.46,CT
,485991,Special Needs Transportation,546144.14,CT
,519130,Internet Publishing and Broadcasting and Web Search Portals,542719.76,CT
,336414,Guided Missile and Space Vehicle Manufacturing,516957.88,CT
,923120,Administration of Public Health Programs,508048.61,CT
,333515,Cutting Tool and Machine Tool Accessory Manufacturing,497812.18,CT
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,497510.39,CT
,336111,Automobile Manufacturing,456165.04,CT
,339999,All Other Miscellaneous Manufacturing,447086.4,CT
,238990,All Other Specialty Trade Contractors,444365.74,CT
,238910,Site Preparation Contractors,443125.67,CT
,541380,Testing Laboratories,443023.24,CT
,332322,Sheet Metal Work Manufacturing,442034.0,CT
,425120,Wholesale Trade Agents and Brokers,436300.0,CT
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,434246.82,CT
,927110,Space Research and Technology,434039.0,CT
,928120,International Affairs,433894.0,CT
,332992,Small Arms Ammunition Manufacturing,427500.16,CT
,332913,Plumbing Fixture Fitting and Trim Manufacturing,422678.12,CT
,335210,Small Electrical Appliance Manufacturing,418511.6,CT
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,409563.35,CT
,334517,Irradiation Apparatus Manufacturing,403115.4,CT
,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",397914.31,CT
,611519,Other Technical and Trade Schools,390257.96,CT
,325510,Paint and Coating Manufacturing,381835.0,CT
,624221,Temporary Shelters,373941.8,CT
,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,368230.32,CT
,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",366291.95,CT
,332912,Fluid Power Valve and Hose Fitting Manufacturing,346533.68,CT
,524210,Insurance Agencies and Brokerages,346403.41,CT
,221320,Sewage Treatment Facilities,345912.0,CT
,238160,Roofing Contractors,341973.57,CT
,611420,Computer Training,316910.81,CT
,541930,Translation and Interpretation Services,313815.89,CT
,541199,All Other Legal Services,302129.77,CT
,311812,Commercial Bakeries,296636.51,CT
,238330,Flooring Contractors,295263.99,CT
,324191,Petroleum Lubricating Oil and Grease Manufacturing,294289.7,CT
,541612,Human Resources Consulting Services,294187.78,CT
,332312,Fabricated Structural Metal Manufacturing,292460.05,CT
,326299,All Other Rubber Product Manufacturing,283526.54,CT
,332410,Power Boiler and Heat Exchanger Manufacturing,280463.5,CT
,541810,Advertising Agencies,278151.94,CT
,333249,Other Industrial Machinery Manufacturing,277582.5,CT
,811213,Communication Equipment Repair and Maintenance,277408.03,CT
,337214,Office Furniture (except Wood) Manufacturing,272356.06,CT
,333992,Welding and Soldering Equipment Manufacturing,270022.58,CT
,541310,Architectural Services,267912.08,CT
,485510,Charter Bus Industry,265000.0,CT
,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",263395.08,CT
,621111,Offices of Physicians (except Mental Health Specialists),261903.82,CT
,611512,Flight Training,261696.96,CT
,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",258022.55,CT
,541360,Geophysical Surveying and Mapping Services,253466.52,CT
,325180,Other Basic Inorganic Chemical Manufacturing,249724.33,CT
,315999,Other Apparel Accessories and Other Apparel Manufacturing,241728.4,CT
,333994,Industrial Process Furnace and Oven Manufacturing,228000.0,CT
,624310,Vocational Rehabilitation Services,215646.87,CT
,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",215513.45,CT
,333913,Measuring and Dispensing Pump Manufacturing,214292.09,CT
