id,code,name,amount,State
,335313,Switchgear and Switchboard Apparatus Manufacturing,509426.75,AR
,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,502320.0,AR
,337214,Office Furniture (except Wood) Manufacturing,500420.57,AR
,541360,Geophysical Surveying and Mapping Services,499999.0,AR
,922120,Police Protection,459541.77,AR
,453210,Office Supplies and Stationery Stores,453285.41,AR
,311511,Fluid Milk Manufacturing,450620.21,AR
,315990,Apparel Accessories and Other Apparel Manufacturing,442757.74,AR
,621999,All Other Miscellaneous Ambulatory Health Care Services,440191.29,AR
,541380,Testing Laboratories,439838.27,AR
,562112,Hazardous Waste Collection,435731.81,AR
,325413,In-Vitro Diagnostic Substance Manufacturing,430362.88,AR
,722320,Caterers,416173.75,AR
,713940,Fitness and Recreational Sports Centers,414306.13,AR
,325920,Explosives Manufacturing,391432.31,AR
,561621,Security Systems Services (except Locksmiths),387334.91,AR
,561710,Exterminating and Pest Control Services,385854.86,AR
,532420,Office Machinery and Equipment Rental and Leasing,380127.87,AR
,481211,Nonscheduled Chartered Passenger Air Transportation,380096.31,AR
,311612,Meat Processed from Carcasses,368887.14,AR
,621492,Kidney Dialysis Centers,366000.0,AR
,541199,All Other Legal Services,362286.37,AR
,332992,Small Arms Ammunition Manufacturing,352424.2,AR
,561492,Court Reporting and Stenotype Services,346875.24,AR
,238290,Other Building Equipment Contractors,338551.14,AR
,333318,Other Commercial and Service Industry Machinery Manufacturing,332732.2,AR
,331313,Alumina Refining and Primary Aluminum Production,331522.0,AR
,311513,Cheese Manufacturing,326624.67,AR
,332311,Prefabricated Metal Building and Component Manufacturing,322677.0,AR
,517311,Wired Telecommunications Carriers,308922.75,AR
,332618,Other Fabricated Wire Product Manufacturing,307500.0,AR
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),288948.23,AR
,611699,All Other Miscellaneous Schools and Instruction,282441.35,AR
,325120,Industrial Gas Manufacturing,262647.22,AR
,336112,Light Truck and Utility Vehicle Manufacturing,258886.85,AR
,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,257965.0,AR
,311710,Seafood Product Preparation and Packaging,252220.7,AR
,921130,Public Finance Activities,243900.0,AR
,923110,Administration of Education Programs,243725.99,AR
,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,240685.78,AR
,315119,Other Hosiery and Sock Mills,239192.58,AR
,238910,Site Preparation Contractors,230956.02,AR
,314999,All Other Miscellaneous Textile Product Mills,224400.0,AR
,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",222084.73,AR
,621112,"Offices of Physicians, Mental Health Specialists",219684.35,AR
,334519,Other Measuring and Controlling Device Manufacturing,216623.03,AR
,113210,Forest Nurseries and Gathering of Forest Products,214999.92,AR
,811213,Communication Equipment Repair and Maintenance,211441.49,AR
,621512,Diagnostic Imaging Centers,210000.0,AR
,336999,All Other Transportation Equipment Manufacturing,208223.14,AR
,454310,Fuel Dealers,199809.7,AR
,621420,Outpatient Mental Health and Substance Abuse Centers,194239.0,AR
,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",192532.14,AR
,236210,Industrial Building Construction,187650.0,AR
,541110,Offices of Lawyers,186268.49,AR
,491110,Postal Service,178505.32,AR
,333111,Farm Machinery and Equipment Manufacturing,176983.84,AR
,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",175712.64,AR
,333618,Other Engine Equipment Manufacturing,174671.23,AR
,336612,Boat Building,167999.2,AR
,333314,Optical Instrument and Lens Manufacturing,159765.49,AR
,333241,Food Product Machinery Manufacturing,151563.77,AR
,484210,Used Household and Office Goods Moving,150776.93,AR
,325320,Pesticide and Other Agricultural Chemical Manufacturing,147321.64,AR
,611710,Educational Support Services,144339.24,AR
,332216,Saw Blade and Handtool Manufacturing,140436.14,AR
,311119,Other Animal Food Manufacturing,140236.15,AR
,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",139999.0,AR
,511120,Periodical Publishers,138768.0,AR
,517410,Satellite Telecommunications,137428.5,AR
,541612,Human Resources Consulting Services,135000.0,AR
,336991,"Motorcycle, Bicycle, and Parts Manufacturing",134821.38,AR
,339950,Sign Manufacturing,133843.96,AR
,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,132000.0,AR
,517312,Wireless Telecommunications Carriers (except Satellite),124356.51,AR
,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,123816.0,AR
,238110,Poured Concrete Foundation and Structure Contractors,122614.0,AR
,531390,Other Activities Related to Real Estate,122174.13,AR
,339115,Ophthalmic Goods Manufacturing,120525.1,AR
,562991,Septic Tank and Related Services,118580.0,AR
,334413,Semiconductor and Related Device Manufacturing,118403.0,AR
,337211,Wood Office Furniture Manufacturing,111992.56,AR
,332410,Power Boiler and Heat Exchanger Manufacturing,111224.92,AR
,337127,Institutional Furniture Manufacturing,110025.75,AR
,812930,Parking Lots and Garages,109002.24,AR
,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,108918.23,AR
,562212,Solid Waste Landfill,106900.0,AR
,811212,Computer and Office Machine Repair and Maintenance,105972.34,AR
,212321,Construction Sand and Gravel Mining,104261.68,AR
,313240,Knit Fabric Mills,103896.0,AR
,485999,All Other Transit and Ground Passenger Transportation,103680.0,AR
,316210,Footwear Manufacturing,99862.0,AR
,812220,Cemeteries and Crematories,99409.88,AR
,335314,Relay and Industrial Control Manufacturing,99043.01,AR
,517210,Wireless Telecommunications Carriers (except Satellite),93835.27,AR
,332321,Metal Window and Door Manufacturing,93325.0,AR
,335312,Motor and Generator Manufacturing,92859.73,AR
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,92235.0,AR
,311230,Breakfast Cereal Manufacturing,91658.35,AR
,621330,Offices of Mental Health Practitioners (except Physicians),91416.72,AR
,339991,"Gasket, Packing, and Sealing Device Manufacturing",91224.01,AR
,611692,Automobile Driving Schools,90700.0,AR
,237130,Power and Communication Line and Related Structures Construction,88318.0,AR
,532310,General Rental Centers,87403.8,AR
,336212,Truck Trailer Manufacturing,87125.0,AR
,541930,Translation and Interpretation Services,87021.24,AR
,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",86233.43,AR
,311423,Dried and Dehydrated Food Manufacturing,85978.08,AR
,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,85487.0,AR
,813110,Religious Organizations,83700.0,AR
,515210,Cable and Other Subscription Programming,76722.75,AR
,611513,Apprenticeship Training,75100.0,AR
,532284,Recreational Goods Rental,68348.35,AR
,332439,Other Metal Container Manufacturing,67717.62,AR
,621991,Blood and Organ Banks,67662.7,AR
,311412,Frozen Specialty Food Manufacturing,66972.65,AR
,212319,Other Crushed and Broken Stone Mining and Quarrying,66066.15,AR
,531320,Offices of Real Estate Appraisers,65100.0,AR
,115112,"Soil Preparation, Planting, and Cultivating",64500.0,AR
,336611,Ship Building and Repairing,63855.0,AR
,337122,Nonupholstered Wood Household Furniture Manufacturing,62464.94,AR
,333316,Photographic and Photocopying Equipment Manufacturing,62021.27,AR
,311422,Specialty Canning,61680.58,AR
,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",60872.3,AR
,811490,Other Personal and Household Goods Repair and Maintenance,60754.15,AR
,423840,Industrial Supplies Merchant Wholesalers,59790.0,AR
,238320,Painting and Wall Covering Contractors,58760.0,AR
,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",58293.35,AR
,311911,Roasted Nuts and Peanut Butter Manufacturing,57113.41,AR
,333922,Conveyor and Conveying Equipment Manufacturing,56856.66,AR
,336412,Aircraft Engine and Engine Parts Manufacturing,56210.0,AR
,333244,Printing Machinery and Equipment Manufacturing,55884.81,AR
,448110,Men's Clothing Stores,55142.75,AR
,325211,Plastics Material and Resin Manufacturing,53050.0,AR
,315999,Other Apparel Accessories and Other Apparel Manufacturing,53034.04,AR
,811198,All Other Automotive Repair and Maintenance,52762.93,AR
,562998,All Other Miscellaneous Waste Management Services,52474.13,AR
,332322,Sheet Metal Work Manufacturing,51408.0,AR
,326191,Plastics Plumbing Fixture Manufacturing,49895.0,AR
,444110,Home Centers,49628.7,AR
,238190,"Other Foundation, Structure, and Building Exterior Contractors",48725.0,AR
,322121,Paper (except Newsprint) Mills,48442.5,AR
,424470,Meat and Meat Product Merchant Wholesalers,46806.36,AR
,325612,Polish and Other Sanitation Good Manufacturing,46627.83,AR
,424410,General Line Grocery Merchant Wholesalers,45422.98,AR
,325311,Nitrogenous Fertilizer Manufacturing,45206.97,AR
,711130,Musical Groups and Artists,45180.0,AR
,322230,Stationery Product Manufacturing,42622.6,AR
,336213,Motor Home Manufacturing,40999.0,AR
,335931,Current-Carrying Wiring Device Manufacturing,40683.49,AR
,334310,Audio and Video Equipment Manufacturing,40373.0,AR
,335911,Storage Battery Manufacturing,39892.5,AR
,238330,Flooring Contractors,39293.94,AR
,333996,Fluid Power Pump and Motor Manufacturing,38765.5,AR
,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),38705.0,AR
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,37384.36,AR
,332912,Fluid Power Valve and Hose Fitting Manufacturing,37321.26,AR
,327910,Abrasive Product Manufacturing,36590.0,AR
,336360,Motor Vehicle Seating and Interior Trim Manufacturing,36000.0,AR
,561790,Other Services to Buildings and Dwellings,35260.0,AR
,332212,Hand and Edge Tool Manufacturing,34148.26,AR
,238350,Finish Carpentry Contractors,34020.0,AR
,922160,Fire Protection,33374.0,AR
,711219,Other Spectator Sports,32842.8,AR
,811111,General Automotive Repair,32584.29,AR
,541890,Other Services Related to Advertising,32465.0,AR
,325199,All Other Basic Organic Chemical Manufacturing,31917.59,AR
,722514,"Cafeterias, Grill Buffets, and Buffets",31744.0,AR
,331420,"Copper Rolling, Drawing, Extruding, and Alloying",31720.0,AR
,321211,Hardwood Veneer and Plywood Manufacturing,31676.94,AR
,333613,Mechanical Power Transmission Equipment Manufacturing,31509.81,AR
,624120,Services for the Elderly and Persons with Disabilities,31350.0,AR
,451110,Sporting Goods Stores,30546.7,AR
,314910,Textile Bag and Canvas Mills,30495.0,AR
,424120,Stationery and Office Supplies Merchant Wholesalers,30475.62,AR
,561421,Telephone Answering Services,29483.61,AR
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,29016.0,AR
,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",28737.5,AR
,212312,Crushed and Broken Limestone Mining and Quarrying,28242.65,AR
,332913,Plumbing Fixture Fitting and Trim Manufacturing,27809.92,AR
,541840,Media Representatives,27500.0,AR
,541713,Research and Development in Nanotechnology,26839.99,AR
,335311,"Power, Distribution, and Specialty Transformer Manufacturing",25524.0,AR
,336214,Travel Trailer and Camper Manufacturing,25230.0,AR
,326121,Unlaminated Plastics Profile Shape Manufacturing,25145.0,AR
,331222,Steel Wire Drawing,24778.0,AR
,531130,Lessors of Miniwarehouses and Self-Storage Units,24516.38,AR
,311314,Cane Sugar Manufacturing,24425.0,AR
,311211,Flour Milling,24169.63,AR
,311224,Soybean and Other Oilseed Processing,23336.62,AR
,322291,Sanitary Paper Product Manufacturing,23312.94,AR
,311821,Cookie and Cracker Manufacturing,22995.0,AR
,339920,Sporting and Athletic Goods Manufacturing,22832.0,AR
,484121,"General Freight Trucking, Long-Distance, Truckload",21900.0,AR
,339944,Carbon Paper and Inked Ribbon Manufacturing,21244.54,AR
,624190,Other Individual and Family Services,20590.32,AR
,333611,Turbine and Turbine Generator Set Units Manufacturing,20317.22,AR
,333912,Air and Gas Compressor Manufacturing,19842.5,AR
,321114,Wood Preservation,19278.34,AR
,312113,Ice Manufacturing,19000.0,AR
,111130,Dry Pea and Bean Farming,18954.0,AR
,812332,Industrial Launderers,18811.08,AR
,561611,Investigation Services,18744.24,AR
,333313,Office Machinery Manufacturing,18733.92,AR
,333298,All Other Industrial Machinery Manufacturing,18515.35,AR
,221210,Natural Gas Distribution,18449.44,AR
,924110,Administration of Air and Water Resource and Solid Waste Management Programs,18435.0,AR
,541191,Title Abstract and Settlement Offices,18197.92,AR
,441110,New Car Dealers,18085.0,AR
,311919,Other Snack Food Manufacturing,17712.5,AR
,532210,Consumer Electronics and Appliances Rental,17604.0,AR
,311942,Spice and Extract Manufacturing,17116.72,AR
,315280,Other Cut and Sew Apparel Manufacturing,17040.62,AR
,611620,Sports and Recreation Instruction,16744.0,AR
,238390,Other Building Finishing Contractors,16726.0,AR
,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",16517.87,AR
,332919,Other Metal Valve and Pipe Fitting Manufacturing,16272.26,AR
,323117,Books Printing,15325.72,AR
,311920,Coffee and Tea Manufacturing,15320.0,AR
,324199,All Other Petroleum and Coal Products Manufacturing,15280.95,AR
,324191,Petroleum Lubricating Oil and Grease Manufacturing,14129.8,AR
,454390,Other Direct Selling Establishments,13685.0,AR
,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,13578.5,AR
,335121,Residential Electric Lighting Fixture Manufacturing,12753.33,AR
,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",12510.42,AR
,332991,Ball and Roller Bearing Manufacturing,12401.87,AR
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,12296.7,AR
,325520,Adhesive Manufacturing,12163.65,AR
,325611,Soap and Other Detergent Manufacturing,11762.31,AR
,337910,Mattress Manufacturing,11588.0,AR
,334119,Other Computer Peripheral Equipment Manufacturing,11439.49,AR
,333319,Other Commercial and Service Industry Machinery Manufacturing,11360.04,AR
,312112,Bottled Water Manufacturing,10428.5,AR
,334417,Electronic Connector Manufacturing,10081.89,AR
,922190,"Other Justice, Public Order, and Safety Activities",10078.98,AR
,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",10023.0,AR
,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",10000.0,AR
,713990,All Other Amusement and Recreation Industries,9717.6,AR
,332721,Precision Turned Product Manufacturing,9300.0,AR
,112920,Horses and Other Equine Production,9000.0,AR
,517911,Telecommunications Resellers,8890.0,AR
,519190,All Other Information Services,8794.29,AR
,331110,Iron and Steel Mills and Ferroalloy Manufacturing,8479.64,AR
,541850,Outdoor Advertising,8230.0,AR
,512110,Motion Picture and Video Production,7650.0,AR
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",7608.51,AR
,314110,Carpet and Rug Mills,7547.5,AR
,541613,Marketing Consulting Services,7500.0,AR
,221114,Solar Electric Power Generation,7081.0,AR
,515120,Television Broadcasting,6921.8,AR
,332112,Nonferrous Forging,6820.24,AR
,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,6802.5,AR
,238340,Tile and Terrazzo Contractors,6650.0,AR
,335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",6231.07,AR
,531190,Lessors of Other Real Estate Property,6050.0,AR
,335932,Noncurrent-Carrying Wiring Device Manufacturing,5992.42,AR
,812320,Drycleaning and Laundry Services (except Coin-Operated),5966.75,AR
,112511,Finfish Farming and Fish Hatcheries,5670.0,AR
,333992,Welding and Soldering Equipment Manufacturing,5500.0,AR
,238150,Glass and Glazing Contractors,4800.0,AR
,336340,Motor Vehicle Brake System Manufacturing,4696.8,AR
,443120,Computer and Software Stores,4632.68,AR
,335929,Other Communication and Energy Wire Manufacturing,4441.8,AR
,532111,Passenger Car Rental,4342.5,AR
,541513,Computer Facilities Management Services,4236.48,AR
,813910,Business Associations,4200.0,AR
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,4000.0,AR
,336390,Other Motor Vehicle Parts Manufacturing,3865.01,AR
,541820,Public Relations Agencies,3775.8,AR
,332996,Fabricated Pipe and Pipe Fitting Manufacturing,3750.0,AR
,326140,Polystyrene Foam Product Manufacturing,3528.64,AR
,335110,Electric Lamp Bulb and Part Manufacturing,3468.0,AR
,114210,Hunting and Trapping,3320.82,AR
,423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,3283.55,AR
,541940,Veterinary Services,3250.0,AR
,519130,Internet Publishing and Broadcasting and Web Search Portals,3119.28,AR
,322219,Other Paperboard Container Manufacturing,3090.0,AR
,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",3000.0,AR
,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",2721.1,AR
,331529,Other Nonferrous Metal Foundries (except Die-Casting),2438.25,AR
,323113,Commercial Screen Printing,2359.25,AR
,812331,Linen Supply,1809.08,AR
,524127,Direct Title Insurance Carriers,1800.0,AR
,332111,Iron and Steel Forging,1620.74,AR
,333315,Photographic and Photocopying Equipment Manufacturing,1309.19,AR
,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,957.72,AR
,332313,Plate Work Manufacturing,877.14,AR
,313320,Fabric Coating Mills,854.55,AR
,332613,Spring Manufacturing,675.36,AR
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,653.97,AR
,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,649.99,AR
,326220,Rubber and Plastics Hoses and Belting Manufacturing,387.41,AR
,813319,Other Social Advocacy Organizations,375.0,AR
,333293,Printing Machinery and Equipment Manufacturing,347.68,AR
,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",338.0,AR
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",301.62,AR
,561450,Credit Bureaus,263.02,AR
,327992,Ground or Treated Mineral and Earth Manufacturing,92.58,AR
,335912,Primary Battery Manufacturing,71.96,AR
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,0.0,AR
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,0.0,AR
,313310,Textile and Fabric Finishing Mills,0.0,AR
,323111,Commercial Printing (except Screen and Books),0.0,AR
,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,0.0,AR
,339930,"Doll, Toy, and Game Manufacturing",0.0,AR
,541618,Other Management Consulting Services,0.0,AR
,541870,Advertising Material Distribution Services,-7.17,AR
,481212,Nonscheduled Chartered Freight Air Transportation,-28.56,AR
,541710,"Research and Development in the Physical, Engineering, and Life Sciences",-88.75,AR
,336211,Motor Vehicle Body Manufacturing,-337.2,AR
,236115,New Single-Family Housing Construction (except For-Sale Builders),-1683.0,AR
,561110,Office Administrative Services,-2670.18,AR
,926140,Regulation of Agricultural Marketing and Commodities,-3240.6,AR
,238170,Siding Contractors,-3500.0,AR
,111140,Wheat Farming,-5295.0,AR
,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,-6700.0,AR
,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",-7711.9,AR
,112990,All Other Animal Production,-8078.36,AR
,213113,Support Activities for Coal Mining,-9115.71,AR
,621399,Offices of All Other Miscellaneous Health Practitioners,-9297.98,AR
,316213,Men's Footwear (except Athletic) Manufacturing,-12528.6,AR
,623990,Other Residential Care Facilities,-14730.0,AR
,511130,Book Publishers,-32751.98,AR
,541711,Research and Development in Biotechnology,-37916.83,AR
,541211,Offices of Certified Public Accountants,-59552.0,AR
,531210,Offices of Real Estate Agents and Brokers,-74172.74,AR
,541350,Building Inspection Services,-94779.8,AR
,325414,Biological Product (except Diagnostic) Manufacturing,-146034.0,AR
,488330,Navigational Services to Shipping,-293690.25,AR
,237110,Water and Sewer Line and Related Structures Construction,-707996.29,AR
,621111,Offices of Physicians (except Mental Health Specialists),3642124533.41,AZ
,336414,Guided Missile and Space Vehicle Manufacturing,2716634847.03,AZ
,237310,"Highway, Street, and Bridge Construction",2435283008.21,AZ
,336411,Aircraft Manufacturing,2228766053.72,AZ
,541330,Engineering Services,1874143240.36,AZ
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",1316122880.19,AZ
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,488406932.09,AZ
,332993,Ammunition (except Small Arms) Manufacturing,487766915.4,AZ
,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",271302753.98,AZ
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",255896008.25,AZ
,236220,Commercial and Institutional Building Construction,204450386.59,AZ
,336611,Ship Building and Repairing,185020512.34,AZ
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,182397503.17,AZ
,334111,Electronic Computer Manufacturing,169351608.09,AZ
,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",158068646.97,AZ
,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,134562521.09,AZ
,541512,Computer Systems Design Services,132268473.9,AZ
,517410,Satellite Telecommunications,121841031.04,AZ
,334290,Other Communications Equipment Manufacturing,107727033.06,AZ
,517919,All Other Telecommunications,96163905.06,AZ
,611430,Professional and Management Development Training,75855800.19,AZ
,561320,Temporary Help Services,74468094.76,AZ
,561210,Facilities Support Services,65971084.09,AZ
,541511,Custom Computer Programming Services,58342653.16,AZ
,336412,Aircraft Engine and Engine Parts Manufacturing,56121483.72,AZ
,488190,Other Support Activities for Air Transportation,48930194.29,AZ
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,48068985.34,AZ
,541519,Other Computer Related Services,47296949.75,AZ
,541618,Other Management Consulting Services,44159748.15,AZ
,524114,Direct Health and Medical Insurance Carriers,37000000.0,AZ
,541614,"Process, Physical Distribution, and Logistics Consulting Services",35914585.63,AZ
,611512,Flight Training,34636721.82,AZ
,541611,Administrative Management and General Management Consulting Services,32713104.64,AZ
,541513,Computer Facilities Management Services,32127077.13,AZ
,561612,Security Guards and Patrol Services,31965645.17,AZ
,336120,Heavy Duty Truck Manufacturing,31322624.0,AZ
,811219,Other Electronic and Precision Equipment Repair and Maintenance,30403192.34,AZ
,517110,Wired Telecommunications Carriers,30340247.64,AZ
,511210,Software Publishers,28245605.01,AZ
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",26682628.7,AZ
,333318,Other Commercial and Service Industry Machinery Manufacturing,26632351.19,AZ
,481212,Nonscheduled Chartered Freight Air Transportation,26599269.24,AZ
,722310,Food Service Contractors,26346203.41,AZ
,541990,"All Other Professional, Scientific, and Technical Services",24607147.71,AZ
,237130,Power and Communication Line and Related Structures Construction,23917000.59,AZ
,562910,Remediation Services,23632844.61,AZ
,561720,Janitorial Services,23230999.73,AZ
,541690,Other Scientific and Technical Consulting Services,21953838.08,AZ
,541310,Architectural Services,21761681.81,AZ
,221122,Electric Power Distribution,21759252.25,AZ
,339112,Surgical and Medical Instrument Manufacturing,21681568.94,AZ
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,20100804.75,AZ
,325920,Explosives Manufacturing,20059852.41,AZ
,238210,Electrical Contractors and Other Wiring Installation Contractors,19799716.04,AZ
,339113,Surgical Appliance and Supplies Manufacturing,18938873.59,AZ
,721110,Hotels (except Casino Hotels) and Motels,18375945.26,AZ
,334519,Other Measuring and Controlling Device Manufacturing,17286486.63,AZ
,334516,Analytical Laboratory Instrument Manufacturing,17003821.86,AZ
,541620,Environmental Consulting Services,16919026.06,AZ
,238220,"Plumbing, Heating, and Air-Conditioning Contractors",16494312.82,AZ
,623110,Nursing Care Facilities (Skilled Nursing Facilities),15716782.18,AZ
,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,15695113.07,AZ
,611519,Other Technical and Trade Schools,15616032.09,AZ
,333241,Food Product Machinery Manufacturing,15568833.8,AZ
,561440,Collection Agencies,15440876.11,AZ
,238990,All Other Specialty Trade Contractors,15316941.03,AZ
,325412,Pharmaceutical Preparation Manufacturing,14596656.6,AZ
,115310,Support Activities for Forestry,13504057.92,AZ
,492110,Couriers and Express Delivery Services,13361182.25,AZ
,541380,Testing Laboratories,13152469.17,AZ
,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",12673083.31,AZ
,334412,Bare Printed Circuit Board Manufacturing,12549306.24,AZ
,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",12543945.17,AZ
,481211,Nonscheduled Chartered Passenger Air Transportation,12355555.48,AZ
,611699,All Other Miscellaneous Schools and Instruction,12331694.08,AZ
,333314,Optical Instrument and Lens Manufacturing,11772097.6,AZ
,561621,Security Systems Services (except Locksmiths),11730684.67,AZ
,622110,General Medical and Surgical Hospitals,11274489.7,AZ
,237110,Water and Sewer Line and Related Structures Construction,10853638.26,AZ
,324110,Petroleum Refineries,10826879.83,AZ
,325413,In-Vitro Diagnostic Substance Manufacturing,10535319.49,AZ
,237990,Other Heavy and Civil Engineering Construction,9948806.68,AZ
,339999,All Other Miscellaneous Manufacturing,9561717.35,AZ
,336999,All Other Transportation Equipment Manufacturing,9423224.91,AZ
,334517,Irradiation Apparatus Manufacturing,9107275.98,AZ
,334419,Other Electronic Component Manufacturing,8908225.48,AZ
,311812,Commercial Bakeries,8339509.16,AZ
,221210,Natural Gas Distribution,8323489.23,AZ
,311911,Roasted Nuts and Peanut Butter Manufacturing,8120358.03,AZ
,311423,Dried and Dehydrated Food Manufacturing,7740838.56,AZ
,335312,Motor and Generator Manufacturing,7618780.89,AZ
,327991,Cut Stone and Stone Product Manufacturing,7400806.31,AZ
,314999,All Other Miscellaneous Textile Product Mills,7215145.2,AZ
,562111,Solid Waste Collection,6855255.31,AZ
,621511,Medical Laboratories,6356455.56,AZ
,561730,Landscaping Services,6306699.04,AZ
,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,6225004.52,AZ
,314910,Textile Bag and Canvas Mills,6079071.47,AZ
,493110,General Warehousing and Storage,5966999.06,AZ
,332911,Industrial Valve Manufacturing,5953523.84,AZ
,485991,Special Needs Transportation,5842760.51,AZ
,541930,Translation and Interpretation Services,5839864.25,AZ
,532111,Passenger Car Rental,5808776.89,AZ
,334210,Telephone Apparatus Manufacturing,5619484.76,AZ
,332311,Prefabricated Metal Building and Component Manufacturing,5563024.03,AZ
,424210,Drugs and Druggists' Sundries Merchant Wholesalers,5411294.25,AZ
,621512,Diagnostic Imaging Centers,5010497.35,AZ
,623220,Residential Mental Health and Substance Abuse Facilities,4957493.19,AZ
,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",4868159.94,AZ
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,4727154.9,AZ
,561990,All Other Support Services,4673952.93,AZ
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",4520694.84,AZ
,333611,Turbine and Turbine Generator Set Units Manufacturing,4511232.89,AZ
,481219,Other Nonscheduled Air Transportation,4500349.75,AZ
,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,4460938.73,AZ
,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,4436442.52,AZ
,623990,Other Residential Care Facilities,4419261.05,AZ
,334417,Electronic Connector Manufacturing,4343433.33,AZ
,236210,Industrial Building Construction,4268311.28,AZ
,315999,Other Apparel Accessories and Other Apparel Manufacturing,4230876.3,AZ
,611420,Computer Training,4185019.91,AZ
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,4171328.11,AZ
,518210,"Data Processing, Hosting, and Related Services",4052764.82,AZ
,517911,Telecommunications Resellers,4052400.75,AZ
,238290,Other Building Equipment Contractors,3986183.53,AZ
,484220,"Specialized Freight (except Used Goods) Trucking, Local",3863063.0,AZ
,221112,Fossil Fuel Electric Power Generation,3861318.42,AZ
,315990,Apparel Accessories and Other Apparel Manufacturing,3858428.77,AZ
,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",3837852.59,AZ
