id,code,name,amount,State
,621330,Offices of Mental Health Practitioners (except Physicians),23224088.1,AK
,332721,Precision Turned Product Manufacturing,22953062.77,AK
,423520,Coal and Other Mineral and Ore Merchant Wholesalers,22789306.56,AK
,333111,Farm Machinery and Equipment Manufacturing,22673977.46,AK
,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",22316302.58,AK
,424120,Stationery and Office Supplies Merchant Wholesalers,22127648.13,AK
,532210,Consumer Electronics and Appliances Rental,21939486.59,AK
,423830,Industrial Machinery and Equipment Merchant Wholesalers,21908908.81,AK
,316213,Men's Footwear (except Athletic) Manufacturing,21784688.95,AK
,333241,Food Product Machinery Manufacturing,21754694.95,AK
,337910,Mattress Manufacturing,21587242.43,AK
,812331,Linen Supply,21572694.23,AK
,722320,Caterers,21316335.62,AK
,515120,Television Broadcasting,21028929.43,AK
,313320,Fabric Coating Mills,20684990.83,AK
,326111,Plastics Bag and Pouch Manufacturing,20679997.23,AK
,313311,Broadwoven Fabric Finishing Mills,20592258.1,AK
,335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",20422239.09,AK
,423210,Furniture Merchant Wholesalers,20185754.2,AK
,339944,Carbon Paper and Inked Ribbon Manufacturing,20101629.8,AK
,336340,Motor Vehicle Brake System Manufacturing,20052293.77,AK
,323111,Commercial Printing (except Screen and Books),20033925.29,AK
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",20024840.02,AK
,488991,Packing and Crating,19907418.67,AK
,323120,Support Activities for Printing,19811303.45,AK
,562212,Solid Waste Landfill,19295021.06,AK
,922140,Correctional Institutions,19137543.93,AK
,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",19020785.66,AK
,333991,Power-Driven Handtool Manufacturing,18717537.46,AK
,332111,Iron and Steel Forging,18344015.96,AK
,524291,Claims Adjusting,18294874.33,AK
,518111,Internet Service Providers,17902943.82,AK
,221121,Electric Bulk Power Transmission and Control,17772419.36,AK
,333515,Cutting Tool and Machine Tool Accessory Manufacturing,17621514.14,AK
,452990,All Other General Merchandise Stores,17512177.73,AK
,423420,Office Equipment Merchant Wholesalers,17490862.38,AK
,323117,Books Printing,17433005.74,AK
,562998,All Other Miscellaneous Waste Management Services,17214754.09,AK
,813110,Religious Organizations,16927718.82,AK
,424920,"Book, Periodical, and Newspaper Merchant Wholesalers",16848767.9,AK
,811412,Appliance Repair and Maintenance,16847747.26,AK
,541713,Research and Development in Nanotechnology,16808639.18,AK
,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,16720832.55,AK
,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",16606616.14,AK
,333921,Elevator and Moving Stairway Manufacturing,16337135.48,AK
,325612,Polish and Other Sanitation Good Manufacturing,16077913.5,AK
,337125,Household Furniture (except Wood and Metal) Manufacturing,16055151.99,AK
,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,16030770.12,AK
,325199,All Other Basic Organic Chemical Manufacturing,15911877.41,AK
,541410,Interior Design Services,15838617.78,AK
,339111,Laboratory Apparatus and Furniture Manufacturing,15657541.72,AK
,314110,Carpet and Rug Mills,15611713.95,AK
,325211,Plastics Material and Resin Manufacturing,15533062.13,AK
,515210,Cable and Other Subscription Programming,15341519.79,AK
,483112,Deep Sea Passenger Transportation,15273988.77,AK
,483114,Coastal and Great Lakes Passenger Transportation,15007039.72,AK
,811490,Other Personal and Household Goods Repair and Maintenance,14926840.95,AK
,331221,Rolled Steel Shape Manufacturing,14853560.57,AK
,562920,Materials Recovery Facilities,14691397.38,AK
,541320,Landscape Architectural Services,14615708.23,AK
,313230,Nonwoven Fabric Mills,14609423.29,AK
,333994,Industrial Process Furnace and Oven Manufacturing,14601245.52,AK
,332112,Nonferrous Forging,14599075.85,AK
,424950,"Paint, Varnish, and Supplies Merchant Wholesalers",14344109.4,AK
,331318,"Other Aluminum Rolling, Drawing, and Extruding",14311559.38,AK
,515111,Radio Networks,14116264.65,AK
,325314,Fertilizer (Mixing Only) Manufacturing,14098141.61,AK
,314912,Canvas and Related Product Mills,14047139.42,AK
,332321,Metal Window and Door Manufacturing,13953581.51,AK
,335929,Other Communication and Energy Wire Manufacturing,13720395.19,AK
,424690,Other Chemical and Allied Products Merchant Wholesalers,13484606.05,AK
,332313,Plate Work Manufacturing,13352847.69,AK
,925120,Administration of Urban Planning and Community and Rural Development,12972840.92,AK
,441110,New Car Dealers,12924252.13,AK
,316998,All Other Leather Good and Allied Product Manufacturing,12779529.28,AK
,212319,Other Crushed and Broken Stone Mining and Quarrying,12733518.52,AK
,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",12498852.92,AK
,485320,Limousine Service,12496025.56,AK
,713940,Fitness and Recreational Sports Centers,12475722.9,AK
,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",12397461.3,AK
,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,12247462.43,AK
,327211,Flat Glass Manufacturing,12090014.51,AK
,335110,Electric Lamp Bulb and Part Manufacturing,12081231.2,AK
,423840,Industrial Supplies Merchant Wholesalers,11847515.82,AK
,332913,Plumbing Fixture Fitting and Trim Manufacturing,11787586.58,AK
,446110,Pharmacies and Drug Stores,11748675.13,AK
,315110,Hosiery and Sock Mills,11711850.09,AK
,611691,Exam Preparation and Tutoring,11686241.29,AK
,327910,Abrasive Product Manufacturing,11632791.1,AK
,922130,Legal Counsel and Prosecution,11619412.03,AK
,324121,Asphalt Paving Mixture and Block Manufacturing,11530117.39,AK
,221114,Solar Electric Power Generation,11525715.73,AK
,315221,Men's and Boys' Cut and Sew Underwear and Nightwear Manufacturing,11399967.1,AK
,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",11389348.65,AK
,424130,Industrial and Personal Service Paper Merchant Wholesalers,11340027.67,AK
,212312,Crushed and Broken Limestone Mining and Quarrying,11296936.62,AK
,541490,Other Specialized Design Services,11213499.93,AK
,522310,Mortgage and Nonmortgage Loan Brokers,11179813.86,AK
,238350,Finish Carpentry Contractors,11090741.54,AK
,332613,Spring Manufacturing,11070678.28,AK
,311119,Other Animal Food Manufacturing,11053118.49,AK
,332323,Ornamental and Architectural Metal Work Manufacturing,10967993.25,AK
,313240,Knit Fabric Mills,10537132.25,AK
,922120,Police Protection,10408468.6,AK
,333995,Fluid Power Cylinder and Actuator Manufacturing,10243392.07,AK
,541714,Research and Development in Biotechnology (except Nanobiotechnology),10061115.9,AK
,492210,Local Messengers and Local Delivery,10056801.12,AK
,322223,Coated Paper Bag and Pouch Manufacturing,9963849.54,AK
,325320,Pesticide and Other Agricultural Chemical Manufacturing,9768670.03,AK
,532310,General Rental Centers,9752433.72,AK
,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,9687539.38,AK
,238150,Glass and Glazing Contractors,9671044.75,AK
,332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",9406077.94,AK
,541850,Outdoor Advertising,9402679.29,AK
,325611,Soap and Other Detergent Manufacturing,9365419.02,AK
,212299,All Other Metal Ore Mining,9185372.47,AK
,321992,Prefabricated Wood Building Manufacturing,9146211.5,AK
,334613,Blank Magnetic and Optical Recording Media Manufacturing,9137488.5,AK
,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",9108916.18,AK
,532299,All Other Consumer Goods Rental,9097384.67,AK
,485510,Charter Bus Industry,9055790.89,AK
,339994,"Broom, Brush, and Mop Manufacturing",9024349.65,AK
,337124,Metal Household Furniture Manufacturing,8979002.33,AK
,441210,Recreational Vehicle Dealers,8959144.45,AK
,454112,Electronic Auctions,8940523.88,AK
,322220,Paper Bag and Coated and Treated Paper Manufacturing,8902184.46,AK
,238310,Drywall and Insulation Contractors,8900256.62,AK
,813311,Human Rights Organizations,8690093.47,AK
,424490,Other Grocery and Related Products Merchant Wholesalers,8606994.59,AK
,621320,Offices of Optometrists,8600555.43,AK
,512120,Motion Picture and Video Distribution,8599280.54,AK
,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,8575357.64,AK
,722212,"Cafeterias, Grill Buffets, and Buffets",8484745.08,AK
,512191,Teleproduction and Other Postproduction Services,8479985.3,AK
,333993,Packaging Machinery Manufacturing,8456569.97,AK
,721211,RV (Recreational Vehicle) Parks and Campgrounds,8444105.47,AK
,524130,Reinsurance Carriers,8192500.0,AK
,335991,Carbon and Graphite Product Manufacturing,8136960.72,AK
,332212,Hand and Edge Tool Manufacturing,8014082.33,AK
,322230,Stationery Product Manufacturing,7882758.91,AK
,561439,Other Business Service Centers (including Copy Shops),7882261.34,AK
,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),7805454.94,AK
,423620,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",7702205.53,AK
,812220,Cemeteries and Crematories,7691340.04,AK
,511140,Directory and Mailing List Publishers,7637702.51,AK
,424510,Grain and Field Bean Merchant Wholesalers,7621084.05,AK
,812910,Pet Care (except Veterinary) Services,7462750.15,AK
,444110,Home Centers,7386007.66,AK
,336370,Motor Vehicle Metal Stamping,7359696.61,AK
,313312,Textile and Fabric Finishing (except Broadwoven Fabric) Mills,7293144.0,AK
,333242,Semiconductor Machinery Manufacturing,7275450.55,AK
,811211,Consumer Electronics Repair and Maintenance,7236307.03,AK
,926140,Regulation of Agricultural Marketing and Commodities,7218935.28,AK
,236115,New Single-Family Housing Construction (except For-Sale Builders),7183354.05,AK
,314120,Curtain and Linen Mills,7170817.42,AK
,523910,Miscellaneous Intermediation,7108047.94,AK
,113310,Logging,7070065.76,AK
,611620,Sports and Recreation Instruction,7031755.23,AK
,335222,Household Refrigerator and Home Freezer Manufacturing,7007898.83,AK
,335221,Household Cooking Appliance Manufacturing,7002321.69,AK
,541214,Payroll Services,6996419.91,AK
,311612,Meat Processed from Carcasses,6914419.14,AK
,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",6857940.64,AK
,712120,Historical Sites,6772048.13,AK
,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,6707070.73,AK
,721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",6658402.26,AK
,323113,Commercial Screen Printing,6624076.46,AK
,326291,Rubber Product Manufacturing for Mechanical Use,6429739.86,AK
,336510,Railroad Rolling Stock Manufacturing,6413166.3,AK
,561622,Locksmiths,6342844.66,AK
,325188,All Other Basic Inorganic Chemical Manufacturing,6290360.99,AK
,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",6216445.4,AK
,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,6206164.52,AK
,321113,Sawmills,6199970.03,AK
,327215,Glass Product Manufacturing Made of Purchased Glass,6153774.06,AK
,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,6137608.01,AK
,488410,Motor Vehicle Towing,6033852.64,AK
,423410,Photographic Equipment and Supplies Merchant Wholesalers,5983573.84,AK
,562213,Solid Waste Combustors and Incinerators,5975288.77,AK
,337121,Upholstered Household Furniture Manufacturing,5970552.18,AK
,335210,Small Electrical Appliance Manufacturing,5961823.07,AK
,327992,Ground or Treated Mineral and Earth Manufacturing,5931944.35,AK
,488210,Support Activities for Rail Transportation,5889380.28,AK
,812210,Funeral Homes and Funeral Services,5879643.85,AK
,332116,Metal Stamping,5839286.68,AK
,524113,Direct Life Insurance Carriers,5650516.91,AK
,325620,Toilet Preparation Manufacturing,5637743.97,AK
,445110,Supermarkets and Other Grocery (except Convenience) Stores,5636675.11,AK
,511110,Newspaper Publishers,5625232.32,AK
,337212,Custom Architectural Woodwork and Millwork Manufacturing,5602405.75,AK
,321999,All Other Miscellaneous Wood Product Manufacturing,5600239.85,AK
,335228,Other Major Household Appliance Manufacturing,5563465.59,AK
,333313,Office Machinery Manufacturing,5530901.42,AK
,522220,Sales Financing,5529495.04,AK
,111110,Soybean Farming,5510557.43,AK
,713990,All Other Amusement and Recreation Industries,5496959.53,AK
,424710,Petroleum Bulk Stations and Terminals,5465793.06,AK
,335224,Household Laundry Equipment Manufacturing,5412858.06,AK
,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",5395642.53,AK
,323114,Quick Printing,5382473.04,AK
,221118,Other Electric Power Generation,5378492.86,AK
,423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",5372704.67,AK
,316999,All Other Leather Good and Allied Product Manufacturing,5334899.77,AK
,924110,Administration of Air and Water Resource and Solid Waste Management Programs,5294105.97,AK
,332117,Powder Metallurgy Part Manufacturing,5235801.22,AK
,315225,Men's and Boys' Cut and Sew Work Clothing Manufacturing,5211641.81,AK
,517312,Wireless Telecommunications Carriers (except Satellite),5210070.88,AK
,339910,Jewelry and Silverware Manufacturing,5205998.35,AK
,811198,All Other Automotive Repair and Maintenance,5175801.27,AK
,322291,Sanitary Paper Product Manufacturing,5170834.27,AK
,339992,Musical Instrument Manufacturing,4997825.45,AK
,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",4975222.96,AK
,813319,Other Social Advocacy Organizations,4951034.24,AK
,711130,Musical Groups and Artists,4940878.82,AK
,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,4912669.3,AK
,926150,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors",4891363.34,AK
,321211,Hardwood Veneer and Plywood Manufacturing,4803557.62,AK
,531312,Nonresidential Property Managers,4768248.51,AK
,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",4739982.97,AK
,331529,Other Nonferrous Metal Foundries (except Die-Casting),4711688.96,AK
,561613,Armored Car Services,4682328.29,AK
,423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",4665932.65,AK
,333294,Food Product Machinery Manufacturing,4660986.07,AK
,448150,Clothing Accessories Stores,4643254.89,AK
,423440,Other Commercial Equipment Merchant Wholesalers,4562656.71,AK
,441222,Boat Dealers,4537200.74,AK
,423390,Other Construction Material Merchant Wholesalers,4521473.48,AK
,333220,Plastics and Rubber Industry Machinery Manufacturing,4520837.53,AK
,813910,Business Associations,4489630.16,AK
,924120,Administration of Conservation Programs,4464473.77,AK
,339993,"Fastener, Button, Needle, and Pin Manufacturing",4434788.62,AK
,312113,Ice Manufacturing,4423638.95,AK
,443142,Electronics Stores,4364515.83,AK
,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,4246855.2,AK
,335121,Residential Electric Lighting Fixture Manufacturing,4220135.12,AK
,333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",4199823.47,AK
,336991,"Motorcycle, Bicycle, and Parts Manufacturing",4028588.61,AK
,333132,Oil and Gas Field Machinery and Equipment Manufacturing,4011192.79,AK
,485112,Commuter Rail Systems,4003015.91,AK
,519110,News Syndicates,3997245.61,AK
,453920,Art Dealers,3995901.58,AK
,112511,Finfish Farming and Fish Hatcheries,3962253.4,AK
,238340,Tile and Terrazzo Contractors,3906252.73,AK
,334411,Electron Tube Manufacturing,3875714.08,AK
,561312,Executive Search Services,3826199.87,AK
,326191,Plastics Plumbing Fixture Manufacturing,3824399.31,AK
,337920,Blind and Shade Manufacturing,3752571.21,AK
,327320,Ready-Mix Concrete Manufacturing,3732100.12,AK
,485310,Taxi Service,3675553.9,AK
,321912,"Cut Stock, Resawing Lumber, and Planing",3592167.52,AK
,311412,Frozen Specialty Food Manufacturing,3524924.47,AK
,315299,All Other Cut and Sew Apparel Manufacturing,3371534.72,AK
,331314,Secondary Smelting and Alloying of Aluminum,3370865.36,AK
,721214,Recreational and Vacation Camps (except Campgrounds),3346225.46,AK
,331513,Steel Foundries (except Investment),3307740.47,AK
,925110,Administration of Housing Programs,3273822.66,AK
,424590,Other Farm Product Raw Material Merchant Wholesalers,3269599.14,AK
,113210,Forest Nurseries and Gathering of Forest Products,3254264.22,AK
,333411,Air Purification Equipment Manufacturing,3239079.03,AK
,525120,Health and Welfare Funds,3199919.93,AK
,624410,Child Day Care Services,3198764.24,AK
,441310,Automotive Parts and Accessories Stores,3185909.23,AK
,921120,Legislative Bodies,3185062.89,AK
,,,3182378.39,AK
,,,3129782.37,AK
,541921,"Photography Studios, Portrait",3070865.37,AK
,722511,Full-Service Restaurants,3067015.39,AK
,315190,Other Apparel Knitting Mills,3061782.09,AK
,313110,"Fiber, Yarn, and Thread Mills",3036889.89,AK
,524126,Direct Property and Casualty Insurance Carriers,3035613.9,AK
,423220,Home Furnishing Merchant Wholesalers,3003027.56,AK
,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",2999138.76,AK
,111940,Hay Farming,2995180.37,AK
,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,2984179.6,AK
,115116,Farm Management Services,2966759.87,AK
,336321,Vehicular Lighting Equipment Manufacturing,2926555.26,AK
,331512,Steel Investment Foundries,2916322.22,AK
,221117,Biomass Electric Power Generation,2856523.45,AK
,327331,Concrete Block and Brick Manufacturing,2853637.88,AK
,321918,Other Millwork (including Flooring),2853000.01,AK
,321114,Wood Preservation,2848731.63,AK
,238130,Framing Contractors,2837866.31,AK
,333511,Industrial Mold Manufacturing,2829880.9,AK
,325311,Nitrogenous Fertilizer Manufacturing,2759159.99,AK
,322219,Other Paperboard Container Manufacturing,2691615.95,AK
,326140,Polystyrene Foam Product Manufacturing,2687144.22,AK
,423510,Metal Service Centers and Other Metal Merchant Wholesalers,2678953.73,AK
,561740,Carpet and Upholstery Cleaning Services,2651177.33,AK
,811420,Reupholstery and Furniture Repair,2647389.78,AK
,315228,Men's and Boys' Cut and Sew Other Outerwear Manufacturing,2619325.05,AK
,541840,Media Representatives,2603769.09,AK
,238170,Siding Contractors,2602405.76,AK
,334611,Software Reproducing,2590497.33,AK
,813219,Other Grantmaking and Giving Services,2586244.01,AK
,112920,Horses and Other Equine Production,2571175.29,AK
,443141,Household Appliance Stores,2564988.63,AK
,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,2556408.35,AK
,448190,Other Clothing Stores,2536721.18,AK
,541830,Media Buying Agencies,2479407.58,AK
,811192,Car Washes,2452852.11,AK
,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",2422551.2,AK
,813312,"Environment, Conservation and Wildlife Organizations",2418078.08,AK
,213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining,2379055.06,AK
,,,2373743.81,AK
,212311,Dimension Stone Mining and Quarrying,2352636.81,AK
,921110,Executive Offices,2343139.66,AK
,326121,Unlaminated Plastics Profile Shape Manufacturing,2337590.92,AK
,532292,Recreational Goods Rental,2325188.16,AK
,325991,Custom Compounding of Purchased Resins,2287971.92,AK
,311821,Cookie and Cracker Manufacturing,2280900.31,AK
,926110,Administration of General Economic Programs,2277539.46,AK
,623210,Residential Intellectual and Developmental Disability Facilities,2244486.1,AK
,447110,Gasoline Stations with Convenience Stores,2231607.53,AK
,525990,Other Financial Vehicles,2229804.85,AK
,423930,Recyclable Material Merchant Wholesalers,2223608.81,AK
,712190,Nature Parks and Other Similar Institutions,2206189.91,AK
,512290,Other Sound Recording Industries,2160037.37,AK
,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",2149305.24,AK
,423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,2117656.09,AK
,561520,Tour Operators,2095247.15,AK
,321212,Softwood Veneer and Plywood Manufacturing,2030440.59,AK
,213113,Support Activities for Coal Mining,2022295.05,AK
,,,1924324.67,AK
,326160,Plastics Bottle Manufacturing,1884514.89,AK
,325130,Synthetic Dye and Pigment Manufacturing,1857767.09,AK
,483212,Inland Water Passenger Transportation,1851106.14,AK
,325212,Synthetic Rubber Manufacturing,1838651.78,AK
,331111,Iron and Steel Mills,1816527.55,AK
,622210,Psychiatric and Substance Abuse Hospitals,1814197.13,AK
,423740,Refrigeration Equipment and Supplies Merchant Wholesalers,1796347.22,AK
,311613,Rendering and Meat Byproduct Processing,1774470.07,AK
,324199,All Other Petroleum and Coal Products Manufacturing,1764365.13,AK
,721120,Casino Hotels,1744257.89,AK
,333131,Mining Machinery and Equipment Manufacturing,1737447.64,AK
,446199,All Other Health and Personal Care Stores,1703221.21,AK
,486210,Pipeline Transportation of Natural Gas,1700857.59,AK
,711219,Other Spectator Sports,1699326.53,AK
,711190,Other Performing Arts Companies,1698320.14,AK
,,,1695715.33,AK
,336399,All Other Motor Vehicle Parts Manufacturing,1692426.33,AK
,212112,Bituminous Coal Underground Mining,1690491.68,AK
,324122,Asphalt Shingle and Coating Materials Manufacturing,1689946.41,AK
,316211,Rubber and Plastics Footwear Manufacturing,1688333.16,AK
,541870,Advertising Material Distribution Services,1667667.12,AK
,531130,Lessors of Miniwarehouses and Self-Storage Units,1662234.32,AK
,114111,Finfish Fishing,1661181.77,AK
,515112,Radio Stations,1658565.45,AK
,485210,Interurban and Rural Bus Transportation,1609574.84,AK
,711211,Sports Teams and Clubs,1591373.37,AK
,451110,Sporting Goods Stores,1587600.31,AK
,541340,Drafting Services,1577095.37,AK
,311830,Tortilla Manufacturing,1572456.86,AK
,111421,Nursery and Tree Production,1546547.71,AK
,621310,Offices of Chiropractors,1530615.55,AK
,,,1523253.89,AK
,237210,Land Subdivision,1523226.74,AK
,321911,Wood Window and Door Manufacturing,1495013.97,AK
,336213,Motor Home Manufacturing,1483829.07,AK
,331523,Nonferrous Metal Die-Casting Foundries,1468575.1,AK
,112120,Dairy Cattle and Milk Production,1451889.45,AK
,541120,Offices of Notaries,1437726.47,AK
,424110,Printing and Writing Paper Merchant Wholesalers,1425321.03,AK
,315992,Glove and Mitten Manufacturing,1425073.14,AK
,321213,Engineered Wood Member (except Truss) Manufacturing,1393682.82,AK
,327993,Mineral Wool Manufacturing,1357546.6,AK
,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,1354798.64,AK
,713930,Marinas,1321662.82,AK
,813410,Civic and Social Organizations,1321119.46,AK
,926120,Regulation and Administration of Transportation Programs,1277766.64,AK
,333518,Other Metalworking Machinery Manufacturing,1277046.98,AK
,327410,Lime Manufacturing,1247421.87,AK
,311111,Dog and Cat Food Manufacturing,1247048.7,AK
,424320,Men's and Boys' Clothing and Furnishings Merchant Wholesalers,1245296.04,AK
,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,1228838.82,AK
,451140,Musical Instrument and Supplies Stores,1227861.26,AK
,512230,Music Publishers,1216778.28,AK
,112310,Chicken Egg Production,1215615.53,AK
,112420,Goat Farming,1179534.24,AK
,327212,Other Pressed and Blown Glass and Glassware Manufacturing,1153822.88,AK
,424340,Footwear Merchant Wholesalers,1143273.45,AK
,212393,Other Chemical and Fertilizer Mineral Mining,1141677.75,AK
,331313,Alumina Refining and Primary Aluminum Production,1101053.65,AK
,921150,American Indian and Alaska Native Tribal Governments,1095886.42,AK
,111150,Corn Farming,1093054.16,AK
,337110,Wood Kitchen Cabinet and Countertop Manufacturing,1070914.71,AK
,448110,Men's Clothing Stores,1021435.82,AK
,454312,Liquefied Petroleum Gas (Bottled Gas) Dealers,999472.38,AK
,512199,Other Motion Picture and Video Industries,990200.03,AK
,923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",979233.69,AK
,444210,Outdoor Power Equipment Stores,970845.65,AK
,316110,Leather and Hide Tanning and Finishing,956178.54,AK
,441320,Tire Dealers,927096.45,AK
,454113,Mail-Order Houses,914574.95,AK
,454111,Electronic Shopping,898122.34,AK
,621410,Family Planning Centers,895511.87,AK
,452910,Warehouse Clubs and Supercenters,893670.1,AK
,211112,Natural Gas Liquid Extraction,888625.49,AK
,442299,All Other Home Furnishings Stores,886861.53,AK
,442210,Floor Covering Stores,867832.54,AK
,311352,Confectionery Manufacturing from Purchased Chocolate,865429.18,AK
,322231,Die-Cut Paper and Paperboard Office Supplies Manufacturing,862471.59,AK
,624210,Community Food Services,843108.54,AK
,453220,"Gift, Novelty, and Souvenir Stores",840385.71,AK
,322212,Folding Paperboard Box Manufacturing,836772.64,AK
,332811,Metal Heat Treating,828326.28,AK
,327310,Cement Manufacturing,820107.84,AK
,453310,Used Merchandise Stores,818113.64,AK
,711110,Theater Companies and Dinner Theaters,816219.22,AK
,212399,All Other Nonmetallic Mineral Mining,794106.79,AK
,811411,Home and Garden Equipment Repair and Maintenance,786300.22,AK
,311512,Creamery Butter Manufacturing,773225.47,AK
,212313,Crushed and Broken Granite Mining and Quarrying,768820.49,AK
,512210,Record Production,765697.98,AK
,333412,Industrial and Commercial Fan and Blower Manufacturing,763830.34,AK
,331511,Iron Foundries,763629.9,AK
,322221,Coated and Laminated Packaging Paper Manufacturing,751551.61,AK
,332431,Metal Can Manufacturing,729790.38,AK
,336322,Other Motor Vehicle Electrical and Electronic Equipment Manufacturing,729308.0,AK
,112930,Fur-Bearing Animal and Rabbit Production,728915.95,AK
,532289,All Other Consumer Goods Rental,726397.9,AK
,454390,Other Direct Selling Establishments,720921.1,AK
,333512,Machine Tool (Metal Cutting Types) Manufacturing,716696.27,AK
,722330,Mobile Food Services,710364.98,AK
,424910,Farm Supplies Merchant Wholesalers,709552.67,AK
,339941,Pen and Mechanical Pencil Manufacturing,705366.85,AK
,443112,"Radio, Television, and Other Electronics Stores",694862.65,AK
,323119,Other Commercial Printing,668775.49,AK
,332213,Saw Blade and Handsaw Manufacturing,660697.98,AK
,921130,Public Finance Activities,656731.88,AK
,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",654321.15,AK
,339930,"Doll, Toy, and Game Manufacturing",651031.71,AK
,541420,Industrial Design Services,647311.25,AK
,315991,"Hat, Cap, and Millinery Manufacturing",623499.54,AK
,327122,Ceramic Wall and Floor Tile Manufacturing,611984.78,AK
,327332,Concrete Pipe Manufacturing,604911.89,AK
,333513,Machine Tool (Metal Forming Types) Manufacturing,594606.71,AK
,423460,Ophthalmic Goods Merchant Wholesalers,582550.64,AK
,441120,Used Car Dealers,575777.33,AK
,327120,Clay Building Material and Refractories Manufacturing,569028.27,AK
,451120,"Hobby, Toy, and Game Stores",560237.11,AK
,425110,Business to Business Electronic Markets,557506.25,AK
,722514,"Cafeterias, Grill Buffets, and Buffets",551693.19,AK
,311919,Other Snack Food Manufacturing,551062.27,AK
,114119,Other Marine Fishing,546084.7,AK
,721199,All Other Traveler Accommodation,528190.45,AK
,322130,Paperboard Mills,526107.78,AK
,541213,Tax Preparation Services,524838.59,AK
,327111,Vitreous China Plumbing Fixture and China and Earthenware Bathroom Accessories Manufacturing,505986.37,AK
,512240,Sound Recording Studios,500482.28,AK
,444220,"Nursery, Garden Center, and Farm Supply Stores",497939.03,AK
,424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,496364.78,AK
,621391,Offices of Podiatrists,492426.19,AK
,327213,Glass Container Manufacturing,490496.58,AK
,524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",489003.42,AK
,423140,Motor Vehicle Parts (Used) Merchant Wholesalers,483487.49,AK
,453910,Pet and Pet Supplies Stores,475800.87,AK
,423130,Tire and Tube Merchant Wholesalers,475050.0,AK
,443130,Camera and Photographic Supplies Stores,471591.38,AK
,339995,Burial Casket Manufacturing,469898.98,AK
,316214,Women's Footwear (except Athletic) Manufacturing,464030.87,AK
,311930,Flavoring Syrup and Concentrate Manufacturing,462798.76,AK
,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",446418.72,AK
,322232,Envelope Manufacturing,440649.07,AK
,451211,Book Stores,435186.99,AK
,326192,Resilient Floor Covering Manufacturing,420391.87,AK
,115115,Farm Labor Contractors and Crew Leaders,413218.6,AK
,325110,Petrochemical Manufacturing,412850.32,AK
,311221,Wet Corn Milling,411970.25,AK
,112210,Hog and Pig Farming,411510.93,AK
,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers,411231.52,AK
